Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	HanaAulickaJirovcova.1981	Aulická Jírovcová, Hana	F	1981	
ParlaMint-CZ-en_2017-01-12-ps2013-054-03-008-201	ParlaMint-CZ_2017-01-12-ps2013-054-03-008-201.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-12	2017-01-12	Lower house	ps2013	-	ps2013/054	ps2013/054/03	ps2013/054/201	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
