Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2017-02-24-ps2013-055-04-007-047	ParlaMint-CZ_2017-02-24-ps2013-055-04-007-047.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-24	2017-02-24	Lower house	ps2013	-	ps2013/055	ps2013/055/04	ps2013/055/047	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
