Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2017-04-07-ps2013-056-04-000-000	ParlaMint-CZ_2017-04-07-ps2013-056-04-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-07	2017-04-07	Lower house	ps2013	-	ps2013/056	ps2013/056/04	ps2013/056/000	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
