Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PavlinaNytrova.1968	Nytrová, Pavlína	F	1968	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PavlinaNytrova.1968	Nytrová, Pavlína	F	1968	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	notMP	Minister	-	-	-	-	MichaelaMarksova.1969	Marksová, Michaela	F	1969	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u14	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PavlinaNytrova.1968	Nytrová, Pavlína	F	1968	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u15	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-02-03-ps2013-054-12-001-224	ParlaMint-CZ_2017-02-03-ps2013-054-12-001-224.u16	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-03	2017-02-03	Lower house	ps2013	-	ps2013/054	ps2013/054/12	ps2013/054/224	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	PavlinaNytrova.1968	Nytrová, Pavlína	F	1968	
