Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	ZdenekSyblik.1956	Syblík, Zdeněk	M	1956	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	ZdenekSyblik.1956	Syblík, Zdeněk	M	1956	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	KarelSidlo.1957	Šidlo, Karel	M	1957	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2017-04-28-ps2013-056-10-003-174	ParlaMint-CZ_2017-04-28-ps2013-056-10-003-174.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-28	2017-04-28	Lower house	ps2013	-	ps2013/056	ps2013/056/10	ps2013/056/174	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
