Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Regular	notMP	Minister	-	-	-	-	RobertPelikan.1979	Pelikán, Robert	M	1979	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	PavelPlzak.1960	Plzák, Pavel	M	1960	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKomarek.1961	Komárek, Martin	M	1961	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	RomKostrica.1949	Kostřica, Rom	M	1949	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	DanaVahalova.1966	Váhalová, Dana	F	1966	
ParlaMint-CZ-en_2017-07-13-ps2013-059-07-003-058	ParlaMint-CZ_2017-07-13-ps2013-059-07-003-058.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-13	2017-07-13	Lower house	ps2013	-	ps2013/059	ps2013/059/07	ps2013/059/058	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
