Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ZuzkaBebarovaRujbrova.1951	Bebarová Rujbrová, Zuzka	F	1951	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u14	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u15	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2017-07-12-ps2013-059-06-023-006	ParlaMint-CZ_2017-07-12-ps2013-059-06-023-006.u16	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-12	2017-07-12	Lower house	ps2013	-	ps2013/059	ps2013/059/06	ps2013/059/006	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
