Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2017-12-15-ps2017-004-02-001-010	ParlaMint-CZ_2017-12-15-ps2017-004-02-001-010.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-12-15	2017-12-15	Lower house	ps2017	-	ps2017/004	ps2017/004/02	ps2017/004/010	Reference	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
