Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e28	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e363	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e366	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Regular	MP	notMinister	SV	Sosialistisk Venstreparti	-	Left	person.KAAN	Andersen, Karin	F	1952	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e371	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e383	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Regular	MP	notMinister	H	Høyre	Coalition	Centre-right	person.ES	Solberg, Erna	F	1961	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e489	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e505	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e523	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e587	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
ParlaMint-NO-en_2013-10-18	ParlaMint-NO_2013-10-18.ana.ud982e602	Hansard from meeting in the Norwegian Parliament, term 2013-2017, Session 2013-2014, Sitting day 2013-10-18	2013-10-18	Unicameralism	Term 2013-2017	Session 2013-2014	-	Sitting day 2013-10-18	-	Reference	English	Chairperson	MP	notMinister	H	Høyre	Coalition	Centre-right	person.OLET	Thommessen, Olemic	M	1956	
