Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u1	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Guest	notMP	notMinister	-	-	-	-	DanielMilewski	Milewski, Daniel	M	-	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u2	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u3	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Regular	MP	notMinister	Konfederacja	Koło Poselskie Konfederacja	Opposition	Far-right	GrzegorzBraun	Braun, Grzegorz	M	1967	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u4	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u5	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	WaldemarAndzel	Andzel, Waldemar	M	1971	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u6	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u7	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławSzwed	Szwed, Stanisław	M	1955	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u8	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u9	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	MarekSuski	Suski, Marek	M	1958	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u10	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Chairperson	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	RyszardTerlecki	Terlecki, Ryszard	M	1949	
ParlaMint-PL-en_2020-04-16-sejm-10-2	ParlaMint-PL_2020-04-16-sejm-10-2.u11	Report of the session of the Sejm of the Republic of Poland, Term 9, Session 10, Day 2 (2020-04-16)	2020-04-16	Lower house	9. kadencja Sejmu	10. sesja Sejmu	-	2. dzień sesji Sejmu	-	COVID	English	Regular	MP	notMinister	PiS	Klub Parlamentarny Prawo i Sprawiedliwość	Coalition	Right	StanisławSzwed	Szwed, Stanisław	M	1955	
