Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u148222	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	PH	Promijenimo Hrvatsku!	Coalition	-	LovrinovićIvan	Lovrinović, Ivan	M	1960	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u148223	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	BrkićMilijan	Brkić, Milijan	M	1970	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u148224	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	PH	Promijenimo Hrvatsku!	Coalition	-	LovrinovićIvan	Lovrinović, Ivan	M	1960	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u148225	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	BrkićMilijan	Brkić, Milijan	M	1970	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164940	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Chairperson	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	JandrokovićGordan	Jandroković, Gordan	M	1967	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164941	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	IvićTomislav	Ivić, Tomislav	M	1961	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164942	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Chairperson	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	JandrokovićGordan	Jandroković, Gordan	M	1967	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164943	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	MOST	Most nezavisnih lista	Opposition	Centre-right to right	BuljMiro	Bulj, Miro	M	1972	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164944	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Chairperson	MP	notMinister	HDZ	Hrvatska demokratska zajednica	Coalition	Centre-right	JandrokovićGordan	Jandroković, Gordan	M	1967	
ParlaMint-HR-en_2019-10-09-0	ParlaMint-HR_2019-10-09-0.u164945	Minutes of the National Assembly of the Republic of Croatia, Term 9, Session 14	2019-10-09	Unicameralism	9. mandat	-	Zasedanje 14	2019-11-14	-	Reference	English	Regular	MP	notMinister	HRAST	Hrvatski rast	Coalition	Right	ZekanovićHrvoje	Zekanović, Hrvoje	M	1974	
