Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MichaelKohajda.1981	Kohajda, Michael	M	1981	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JanHrncir.1977	Hrnčíř, Jan	M	1977	
ParlaMint-CZ-en_2022-03-02-ps2021-009-04-006-017	ParlaMint-CZ_2022-03-02-ps2021-009-04-006-017.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-03-02	2022-03-02	Lower house	ps2021	-	ps2021/009	ps2021/009/04	ps2021/009/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
