Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	StanislavFridrich.1956	Fridrich, Stanislav	M	1956	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	StanislavFridrich.1956	Fridrich, Stanislav	M	1956	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	StanislavFridrich.1956	Fridrich, Stanislav	M	1956	
ParlaMint-CZ-en_2022-06-02-ps2021-025-03-001-138	ParlaMint-CZ_2022-06-02-ps2021-025-03-001-138.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-02	2022-06-02	Lower house	ps2021	-	ps2021/025	ps2021/025/03	ps2021/025/138	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
