Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-02-18-ps2021-009-03-000-000	ParlaMint-CZ_2022-02-18-ps2021-009-03-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-02-18	2022-02-18	Lower house	ps2021	-	ps2021/009	ps2021/009/03	ps2021/009/000	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
