Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	HanaNaiclerova.1972	Naiclerová, Hana	F	1972	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-09-16-ps2021-039-01-003-001	ParlaMint-CZ_2022-09-16-ps2021-039-01-003-001.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-16	2022-09-16	Lower house	ps2021	-	ps2021/039	ps2021/039/01	ps2021/039/001	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
