Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Guest	MP	Minister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	PetrLetocha.1984	Letocha, Petr	M	1984	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	HubertLang.1969	Lang, Hubert	M	1969	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MilanBrazdil.1962	Brázdil, Milan	M	1962	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Guest	MP	Minister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u11	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	VladimirZlinsky.1964	Zlínský, Vladimír	M	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	PetrLetocha.1984	Letocha, Petr	M	1984	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-06-ps2021-035-01-002-031	ParlaMint-CZ_2022-09-06-ps2021-035-01-002-031.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-06	2022-09-06	Lower house	ps2021	-	ps2021/035	ps2021/035/01	ps2021/035/031	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
