Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-10-25-ps2021-041-05-001-159	ParlaMint-CZ_2022-10-25-ps2021-041-05-001-159.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-10-25	2022-10-25	Lower house	ps2021	-	ps2021/041	ps2021/041/05	ps2021/041/159	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-10-25-ps2021-041-05-001-159	ParlaMint-CZ_2022-10-25-ps2021-041-05-001-159.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-10-25	2022-10-25	Lower house	ps2021	-	ps2021/041	ps2021/041/05	ps2021/041/159	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2022-10-25-ps2021-041-05-001-159	ParlaMint-CZ_2022-10-25-ps2021-041-05-001-159.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-10-25	2022-10-25	Lower house	ps2021	-	ps2021/041	ps2021/041/05	ps2021/041/159	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-10-25-ps2021-041-05-001-159	ParlaMint-CZ_2022-10-25-ps2021-041-05-001-159.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-10-25	2022-10-25	Lower house	ps2021	-	ps2021/041	ps2021/041/05	ps2021/041/159	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2022-10-25-ps2021-041-05-001-159	ParlaMint-CZ_2022-10-25-ps2021-041-05-001-159.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-10-25	2022-10-25	Lower house	ps2021	-	ps2021/041	ps2021/041/05	ps2021/041/159	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
