Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-012-087	ParlaMint-CZ_2022-06-16-ps2021-025-07-012-087.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/087	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-012-087	ParlaMint-CZ_2022-06-16-ps2021-025-07-012-087.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/087	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-012-087	ParlaMint-CZ_2022-06-16-ps2021-025-07-012-087.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/087	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-012-087	ParlaMint-CZ_2022-06-16-ps2021-025-07-012-087.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/087	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VladimirBalas.1959	Balaš, Vladimír	M	1959	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-012-087	ParlaMint-CZ_2022-06-16-ps2021-025-07-012-087.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/087	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
