Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-004-066	ParlaMint-CZ_2022-05-12-ps2021-019-07-004-066.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/066	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-004-066	ParlaMint-CZ_2022-05-12-ps2021-019-07-004-066.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/066	COVID,War	English	Regular	notMP	Minister	-	-	-	-	JozefSikela.1967	Síkela, Jozef	M	1967	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-004-066	ParlaMint-CZ_2022-05-12-ps2021-019-07-004-066.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/066	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-004-066	ParlaMint-CZ_2022-05-12-ps2021-019-07-004-066.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/066	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	OndrejLochman.1980	Lochman, Ondřej	M	1980	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-004-066	ParlaMint-CZ_2022-05-12-ps2021-019-07-004-066.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/066	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
