Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	-	Centre to centre-right	BarboraUrbanova.1991	Urbanová, Barbora	F	1991	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	-	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	-	Right to far-right	JanHrncir.1977	Hrnčíř, Jan	M	1977	
ParlaMint-CZ-en_2022-01-11-ps2021-006-01-004-004	ParlaMint-CZ_2022-01-11-ps2021-006-01-004-004.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-11	2022-01-11	Lower house	ps2021	-	ps2021/006	ps2021/006/01	ps2021/006/004	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	-	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
