Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-008-070	ParlaMint-CZ_2022-05-12-ps2021-019-07-008-070.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/070	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-008-070	ParlaMint-CZ_2022-05-12-ps2021-019-07-008-070.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/070	COVID,War	English	Guest	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-008-070	ParlaMint-CZ_2022-05-12-ps2021-019-07-008-070.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/070	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-008-070	ParlaMint-CZ_2022-05-12-ps2021-019-07-008-070.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/070	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	BarboraUrbanova.1991	Urbanová, Barbora	F	1991	
ParlaMint-CZ-en_2022-05-12-ps2021-019-07-008-070	ParlaMint-CZ_2022-05-12-ps2021-019-07-008-070.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-05-12	2022-05-12	Lower house	ps2021	-	ps2021/019	ps2021/019/07	ps2021/019/070	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
