Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-001-061	ParlaMint-CZ_2022-01-26-ps2021-006-06-001-061.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/061	COVID	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
