Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-000-000	ParlaMint-CZ_2022-07-13-ps2021-029-02-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-000-000	ParlaMint-CZ_2022-07-13-ps2021-029-02-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/000	COVID,War	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	JanJakob.1982	Jakob, Jan	M	1982	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-000-000	ParlaMint-CZ_2022-07-13-ps2021-029-02-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-000-000	ParlaMint-CZ_2022-07-13-ps2021-029-02-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/000	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-000-000	ParlaMint-CZ_2022-07-13-ps2021-029-02-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
