Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	RobertKralicek.1977	Králíček, Robert	M	1977	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	RobertKralicek.1977	Králíček, Robert	M	1977	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Guest	MP	Minister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	IvanBartos.1980	Bartoš, Ivan	M	1980	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u17	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	RobertKralicek.1977	Králíček, Robert	M	1977	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u20	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	RobertKralicek.1977	Králíček, Robert	M	1977	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u21	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u22	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	RobertKralicek.1977	Králíček, Robert	M	1977	
ParlaMint-CZ-en_2022-09-08-ps2021-035-03-006-033	ParlaMint-CZ_2022-09-08-ps2021-035-03-006-033.u23	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-08	2022-09-08	Lower house	ps2021	-	ps2021/035	ps2021/035/03	ps2021/035/033	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
