Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-11-01-ps2021-043-01-000-000	ParlaMint-CZ_2022-11-01-ps2021-043-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-01	2022-11-01	Lower house	ps2021	-	ps2021/043	ps2021/043/01	ps2021/043/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-11-01-ps2021-043-01-000-000	ParlaMint-CZ_2022-11-01-ps2021-043-01-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-01	2022-11-01	Lower house	ps2021	-	ps2021/043	ps2021/043/01	ps2021/043/000	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2022-11-01-ps2021-043-01-000-000	ParlaMint-CZ_2022-11-01-ps2021-043-01-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-01	2022-11-01	Lower house	ps2021	-	ps2021/043	ps2021/043/01	ps2021/043/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
