Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Guest	MP	Minister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	IvanBartos.1980	Bartoš, Ivan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanaBacikova.1969	Bačíková, Jana	F	1969	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Guest	MP	Minister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	IvanBartos.1980	Bartoš, Ivan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2022-11-30-ps2021-045-05-005-104	ParlaMint-CZ_2022-11-30-ps2021-045-05-005-104.u11	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-30	2022-11-30	Lower house	ps2021	-	ps2021/045	ps2021/045/05	ps2021/045/104	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
