Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	notMP	Minister	-	-	-	-	MichalSalomoun.1974	Šalomoun, Michal	M	1974	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarekZenisek.1978	Ženíšek, Marek	M	1978	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	HayatoOkamura.1966	Okamura, Hayato	M	1966	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u11	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-07-13-ps2021-029-02-008-012	ParlaMint-CZ_2022-07-13-ps2021-029-02-008-012.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-13	2022-07-13	Lower house	ps2021	-	ps2021/029	ps2021/029/02	ps2021/029/012	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	EvaDecroix.1982	Decroix, Eva	F	1982	
