Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-09-30-ps2021-035-06-005-172	ParlaMint-CZ_2022-09-30-ps2021-035-06-005-172.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-30	2022-09-30	Lower house	ps2021	-	ps2021/035	ps2021/035/06	ps2021/035/172	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-09-30-ps2021-035-06-005-172	ParlaMint-CZ_2022-09-30-ps2021-035-06-005-172.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-30	2022-09-30	Lower house	ps2021	-	ps2021/035	ps2021/035/06	ps2021/035/172	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	JosefBernard.1965	Bernard, Josef	M	1965	
ParlaMint-CZ-en_2022-09-30-ps2021-035-06-005-172	ParlaMint-CZ_2022-09-30-ps2021-035-06-005-172.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-30	2022-09-30	Lower house	ps2021	-	ps2021/035	ps2021/035/06	ps2021/035/172	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
