Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-09-09-ps2021-035-04-003-108	ParlaMint-CZ_2022-09-09-ps2021-035-04-003-108.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-09	2022-09-09	Lower house	ps2021	-	ps2021/035	ps2021/035/04	ps2021/035/108	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-09-09-ps2021-035-04-003-108	ParlaMint-CZ_2022-09-09-ps2021-035-04-003-108.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-09	2022-09-09	Lower house	ps2021	-	ps2021/035	ps2021/035/04	ps2021/035/108	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	VeraAdamkova.1954	Adámková, Věra	F	1954	
ParlaMint-CZ-en_2022-09-09-ps2021-035-04-003-108	ParlaMint-CZ_2022-09-09-ps2021-035-04-003-108.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-09	2022-09-09	Lower house	ps2021	-	ps2021/035	ps2021/035/04	ps2021/035/108	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2022-09-09-ps2021-035-04-003-108	ParlaMint-CZ_2022-09-09-ps2021-035-04-003-108.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-09	2022-09-09	Lower house	ps2021	-	ps2021/035	ps2021/035/04	ps2021/035/108	COVID,War	English	Guest	MP	Minister	TOP09	Political group TOP 09	Coalition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2022-09-09-ps2021-035-04-003-108	ParlaMint-CZ_2022-09-09-ps2021-035-04-003-108.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-09-09	2022-09-09	Lower house	ps2021	-	ps2021/035	ps2021/035/04	ps2021/035/108	COVID,War	English	Chairperson	MP	notMinister	TOP09	Political group TOP 09	Coalition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
