Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u11	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	RadimFiala.1969	Fiala, Radim	M	1969	
ParlaMint-CZ-en_2022-04-06-ps2021-016-06-000-000	ParlaMint-CZ_2022-04-06-ps2021-016-06-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-06	2022-04-06	Lower house	ps2021	-	ps2021/016	ps2021/016/06	ps2021/016/000	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
