Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-005-043	ParlaMint-CZ_2022-01-26-ps2021-006-06-005-043.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/043	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-005-043	ParlaMint-CZ_2022-01-26-ps2021-006-06-005-043.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/043	COVID	English	Regular	MP	Minister	-	-	-	-	AnnaHubackova.1957	Hubáčková, Anna	F	1957	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-005-043	ParlaMint-CZ_2022-01-26-ps2021-006-06-005-043.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/043	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-005-043	ParlaMint-CZ_2022-01-26-ps2021-006-06-005-043.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/043	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	BerenikaPestova.1971	Peštová, Berenika	F	1971	
ParlaMint-CZ-en_2022-01-26-ps2021-006-06-005-043	ParlaMint-CZ_2022-01-26-ps2021-006-06-005-043.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-01-26	2022-01-26	Lower house	ps2021	-	ps2021/006	ps2021/006/06	ps2021/006/043	COVID	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
