Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-000-000	ParlaMint-CZ_2022-12-16-ps2021-048-03-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-000-000	ParlaMint-CZ_2022-12-16-ps2021-048-03-000-000.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/000	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	JosefCogan.1973	Cogan, Josef	M	1973	
ParlaMint-CZ-en_2022-12-16-ps2021-048-03-000-000	ParlaMint-CZ_2022-12-16-ps2021-048-03-000-000.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-12-16	2022-12-16	Lower house	ps2021	-	ps2021/048	ps2021/048/03	ps2021/048/000	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
