Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Regular	notMP	Minister	-	-	-	-	ZdenekNekula.1970	Nekula, Zdeněk	M	1970	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	KarelSmetana.1988	Smetana, Karel	M	1988	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2022-06-17-ps2021-025-08-010-012	ParlaMint-CZ_2022-06-17-ps2021-025-08-010-012.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-17	2022-06-17	Lower house	ps2021	-	ps2021/025	ps2021/025/08	ps2021/025/012	COVID,War	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Coalition	Centre to centre-left	OlgaRichterova.1985	Richterová, Olga	F	1985	
