Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-017-092	ParlaMint-CZ_2022-06-16-ps2021-025-07-017-092.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/092	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-017-092	ParlaMint-CZ_2022-06-16-ps2021-025-07-017-092.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/092	COVID,War	English	Regular	MP	Minister	-	-	-	-	AnnaHubackova.1957	Hubáčková, Anna	F	1957	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-017-092	ParlaMint-CZ_2022-06-16-ps2021-025-07-017-092.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/092	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-017-092	ParlaMint-CZ_2022-06-16-ps2021-025-07-017-092.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/092	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	BarboraUrbanova.1991	Urbanová, Barbora	F	1991	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-017-092	ParlaMint-CZ_2022-06-16-ps2021-025-07-017-092.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/092	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
