Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriHorak.1984	Horák, Jiří	M	1984	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriHorak.1984	Horák, Jiří	M	1984	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriHorak.1984	Horák, Jiří	M	1984	
ParlaMint-CZ-en_2022-06-16-ps2021-025-07-005-080	ParlaMint-CZ_2022-06-16-ps2021-025-07-005-080.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-06-16	2022-06-16	Lower house	ps2021	-	ps2021/025	ps2021/025/07	ps2021/025/080	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
