Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u1	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u2	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u3	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	ÀngelsPonsaiRoca	Ponsa i Roca, Àngels	F	1960	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u4	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u5	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	TeresaVallverdúiAlbornà	Vallverdú i Albornà, Teresa	F	1968	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u6	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u7	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Regular	MP	notMinister	-	-	-	-	FrancescXavierSabatéIbarz	Sabaté Ibarz, Francesc Xavier	M	1953	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u8	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u9	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u10	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-09-CD150609	ParlaMint-ES_2015-06-09-CD150609.u11	Plenary session 268 (2015-06-09)	2015-06-09	Lower house	Legislatura X	Sesión plenaria núm. 268	-	2015-06-09	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
