Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u1	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u2	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u13	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u14	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	EmilioOlabarríaMuñoz	Olabarría Muñoz, Emilio	M	1954	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u15	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u16	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RosaMaríaDíezGonzález	Díez González, Rosa María	F	1952	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u17	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u18	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	GasparLlamazaresTrigo	Llamazares Trigo, Gaspar	M	1957	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u19	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u20	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiJanéiGuasch	Jané i Guasch, Jordi	M	1963	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u21	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u22	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaDelCarmenSilvaRego	Silva Rego, María Del Carmen	F	1960	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u23	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u24	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	GabrielElorriagaPisarik	Elorriaga Pisarik, Gabriel	M	1962	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u25	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u26	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RafaelCataláPolo	Catalá Polo, Rafael	M	1961	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u27	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u28	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséManuelGarcíaMargalloyMarfil	García-Margallo y Marfil, José Manuel	M	-	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u29	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u30	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u31	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	SabinoCuadraLasarte	Cuadra Lasarte, Sabino	M	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u32	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u33	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	CarlosMartínezGorriarán	Martínez Gorriarán, Carlos	M	1959	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u34	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u35	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u36	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u37	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiJanéiGuasch	Jané i Guasch, Jordi	M	1963	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u38	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u39	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	VíctorMorlánGracia	Morlán Gracia, Víctor	M	1947	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u40	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u41	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	PabloMatosMascareño	Matos Mascareño, Pablo	M	1956	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u42	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u43	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u44	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	RafaelLarreinaValderrama	Larreina Valderrama, Rafael	M	1956	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u45	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u46	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RafaelCalduchCervera	Calduch Cervera, Rafael	M	1952	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u47	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u48	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u49	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u50	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	InmaculadaRieraiReñé	Riera i Reñé, Inmaculada	F	1960	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u51	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u52	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	AntonioHurtadoZurera	Hurtado Zurera, Antonio	M	1961	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u53	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u54	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	AntonioHurtadoZurera	Hurtado Zurera, Antonio	M	1961	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u55	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u56	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséLópezGarrido	López Garrido, José	M	1961	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u57	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u58	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u59	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u60	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u61	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u62	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u63	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	IreneLozanoDomingo	Lozano Domingo, Irene	F	1971	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u64	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u65	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	ÁlvaroSanzRemón	Sanz Remón, Álvaro	M	1977	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u66	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u67	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u68	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u69	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u70	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u71	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	DiegoLópezGarrido	López Garrido, Diego	M	1947	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u72	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u73	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	VicenteFerrerRoselló	Ferrer Roselló, Vicente	M	1959	
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u74	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u75	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-11-CD150611	ParlaMint-ES_2015-06-11-CD150611.u76	Plenary session 270 (2015-06-11)	2015-06-11	Lower house	Legislatura X	Sesión plenaria núm. 270	-	2015-06-11	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	IkerUrbinaFernández	Urbina Fernández, Iker	M	1977	
