Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u1	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u12	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u13	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u14	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u15	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u16	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u17	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u18	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u19	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u20	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u21	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u22	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u23	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u24	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	CC-NC-PNC	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u25	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u26	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u27	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u28	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u29	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u30	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u31	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u32	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u33	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u34	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u35	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u36	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	GB	Geroa Bai	Opposition	Centre-left	BicenteSerranoIzko	Serrano Izko, Bicente	M	1948	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u37	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u38	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	UPN	Unión del Pueblo Navarro	Opposition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u39	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u40	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u41	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u42	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JaimeEduardoDeOlanoVela	Olano Vela, Jaime Eduardo De	M	1970	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u43	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u44	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u45	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u46	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u47	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JosepAntoniDurániLleida	Durán i Lleida, Josep Antoni	M	1952	
ParlaMint-ES-en_2015-08-26-CD150826	ParlaMint-ES_2015-08-26-CD150826.u48	Plenary session 283 (2015-08-26)	2015-08-26	Lower house	Legislatura X	Sesión plenaria núm. 283 extraordinaria extraordinaria	-	2015-08-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
