Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u1	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u2	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u13	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MontserratSurrocaiComas	Surroca i Comas, Montserrat	F	1974	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u14	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u15	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MontserratSurrocaiComas	Surroca i Comas, Montserrat	F	1974	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u16	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u17	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MontserratSurrocaiComas	Surroca i Comas, Montserrat	F	1974	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u18	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u19	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u20	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u21	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u22	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u23	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u24	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u25	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u26	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u27	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u28	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u29	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaTorradoDeCastro	Torrado De Castro, Marta	F	1966	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u30	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u31	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u32	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	CristóbalRicardoMontoroRomero	Montoro Romero, Cristóbal Ricardo	M	1950	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u33	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u34	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	DiegoLópezGarrido	López Garrido, Diego	M	1947	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u35	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u36	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u37	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u38	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u39	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u40	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u41	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u42	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u43	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u44	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	IreneLozanoDomingo	Lozano Domingo, Irene	F	1971	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u45	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u46	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	ÁlvaroSanzRemón	Sanz Remón, Álvaro	M	1977	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u47	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u48	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	FeliuJoanGuillaumesiRàfols	Guillaumes i Ràfols, Feliu-Joan	M	1962	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u49	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u50	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	VicenteFerrerRoselló	Ferrer Roselló, Vicente	M	1959	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u51	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u52	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u53	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	UPN	Unión del Pueblo Navarro	Opposition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u54	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u55	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u56	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u57	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CC-NC-PNC	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	Opposition	Centre to centre-right	AnaMaríaOramasGonzálezMoro	Oramas González-Moro, Ana María	F	1955	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u58	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u59	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	PedroMaríaAzpiazuUriarte	Azpiazu Uriarte, Pedro María	M	1957	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u60	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u61	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u62	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u63	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	AntoniPicóiAzanza	Picó i Azanza, Antoni	M	1970	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u64	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u65	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJoséVázquezMorillo	Vázquez Morillo, María José	F	1958	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u66	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u67	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MaríaEugeniaRomeroRodríguez	Romero Rodríguez, María Eugenia	F	1970	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u68	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u69	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJoséVázquezMorillo	Vázquez Morillo, María José	F	1958	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u70	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u71	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaJoséVázquezMorillo	Vázquez Morillo, María José	F	1958	
ParlaMint-ES-en_2015-05-28-CD150528	ParlaMint-ES_2015-05-28-CD150528.u72	Plenary session 267 (2015-05-28)	2015-05-28	Lower house	Legislatura X	Sesión plenaria núm. 267	-	2015-05-28	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
