Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u1	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u2	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u3	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RosaMaríaDíezGonzález	Díez González, Rosa María	F	1952	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u4	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u5	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u6	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u7	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RosaMaríaDíezGonzález	Díez González, Rosa María	F	1952	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u8	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u9	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u10	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u11	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u12	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	CayoLaraMoya	Lara Moya, Cayo	M	1952	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u13	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u14	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u15	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u16	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	CayoLaraMoya	Lara Moya, Cayo	M	1952	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u17	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u18	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u19	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u20	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u21	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u22	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u23	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MarianoRajoyBrey	Rajoy Brey, Mariano	M	1955	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u24	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u25	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PedroSánchezPérezCastejón	Sánchez Pérez-Castejón, Pedro	M	1972	
ParlaMint-ES-en_2015-06-17-CD150617	ParlaMint-ES_2015-06-17-CD150617.u26	Plenary session 272 (2015-06-17)	2015-06-17	Lower house	Legislatura X	Sesión plenaria núm. 272	-	2015-06-17	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
