Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u1	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u71	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	LuisCarlosSahuquilloGarcía	Sahuquillo García, Luis Carlos	M	1966	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u72	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u73	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MacarenaMontesinosDeMiguel	Montesinos De Miguel, Macarena	F	1961	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u74	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u75	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MacarenaMontesinosDeMiguel	Montesinos De Miguel, Macarena	F	1961	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u76	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u77	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	AlfonsoAlonsoAranegui	Alonso Aranegui, Alfonso	M	1967	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u78	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u79	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u80	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u81	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u82	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	AitorEstebanBravo	Esteban Bravo, Aitor	M	1962	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u83	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u84	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EUiA	Esquerra Unida i Alternativa	Opposition	Left	JoanJosepNuetPujals	Nuet Pujals, Joan Josep	M	1964	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u85	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u86	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MontserratSurrocaiComas	Surroca i Comas, Montserrat	F	1974	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u87	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u88	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MontserratSurrocaiComas	Surroca i Comas, Montserrat	F	1974	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u89	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u90	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u91	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u92	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RosaMaríaDíezGonzález	Díez González, Rosa María	F	1952	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u93	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u94	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JoséEnriqueSerranoMartínez	Serrano Martínez, José Enrique	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u95	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u96	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP-PAR	Partido Popular - Partido Aragonés	Coalition	Centre-right to right	PilarCortésBureta	Cortés Bureta, Pilar	F	1964	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u97	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u98	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u99	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	UPN	Unión del Pueblo Navarro	Opposition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u100	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u101	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u102	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u103	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u104	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u105	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	JoanTardàiComa	Tardà i Coma, Joan	M	1953	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u106	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u107	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	OnintzaEnbeitaMaguregi	Enbeita Maguregi, Onintza	F	1979	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u108	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u109	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u110	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u111	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	CarlosMartínezGorriarán	Martínez Gorriarán, Carlos	M	1959	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u112	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u113	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	AscensiónDeLasHerasLadera	De Las Heras Ladera, Ascensión	F	1964	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u114	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u115	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MaríaConcepcióTarruellaTomás	Tarruella Tomás, María Concepció	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u116	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u117	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	LourdesCiuróiBuldó	Ciuró i Buldó, Lourdes	F	1971	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u118	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u119	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	LourdesCiuróiBuldó	Ciuró i Buldó, Lourdes	F	1971	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u120	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u121	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u122	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u123	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u124	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u125	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u126	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u127	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u128	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JoséMaríaBarredaFontes	Barreda Fontes, José María	M	1953	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u129	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u130	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	MartaGonzálezVázquez	González Vázquez, Marta	F	1965	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u131	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u132	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u133	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u134	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u135	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	IreneLozanoDomingo	Lozano Domingo, Irene	F	1971	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u136	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u137	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	ÁlvaroSanzRemón	Sanz Remón, Álvaro	M	1977	
ParlaMint-ES-en_2015-07-16-CD150716	ParlaMint-ES_2015-07-16-CD150716.u138	Plenary session 280 (2015-07-16)	2015-07-16	Lower house	Legislatura X	Sesión plenaria núm. 280 extraordinaria extraordinaria	-	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
