Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u1	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u2	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Regular	MP	notMinister	GB	Geroa Bai	Opposition	Centre-left	UxueBarkosBerruezo	Barkos Berruezo, Uxue	F	1964	
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u3	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u4	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Regular	MP	notMinister	UPN	Unión del Pueblo Navarro	Opposition	Centre-right to right	CarlosCasimiroSalvadorArmendáriz	Salvador Armendáriz, Carlos Casimiro	M	1966	
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u5	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u6	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u7	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Regular	MP	notMinister	CC-NC-PNC	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	Opposition	Centre to centre-right	PedroQuevedoIturbe	Quevedo Iturbe, Pedro	M	1956	
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u8	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u9	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	RosanaPérezFernández	Pérez Fernández, Rosana	F	1964	
ParlaMint-ES-en_2015-02-26-CD150226	ParlaMint-ES_2015-02-26-CD150226.u10	Plenary session 247 (2015-02-26)	2015-02-26	Lower house	Legislatura X	Sesión plenaria núm. 247	-	2015-02-26	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
