Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u1	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u2	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u3	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u58	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PatriciaBlanquerAlcaraz	Blanquer Alcaraz, Patricia	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u59	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u60	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	PatriciaBlanquerAlcaraz	Blanquer Alcaraz, Patricia	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u61	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u62	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	IZQ-PLU	Izquierda Plural	Opposition	Left	JoséLuisCentellaGómez	Centella Gómez, José Luis	M	1958	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u63	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u64	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u65	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u66	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	PedroMaríaAzpiazuUriarte	Azpiazu Uriarte, Pedro María	M	1957	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u67	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u68	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	RafaelCalduchCervera	Calduch Cervera, Rafael	M	1952	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u69	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u70	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	MariaCarmeSayósiMotilla	Sayós i Motilla, Maria Carme	F	1970	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u71	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u72	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	TristanaMaríaMoralejaGómez	Moraleja Gómez, Tristana María	F	1971	
ParlaMint-ES-en_2015-10-13-CD151013	ParlaMint-ES_2015-10-13-CD151013.u73	Plenary session 290 (2015-10-13)	2015-10-13	Lower house	Legislatura X	Sesión plenaria núm. 290	-	2015-10-13	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	DolorsMontserratMontserrat	Montserrat Montserrat, Dolors	F	1973	
