Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u1	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u31	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u32	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	ManuelDelaRochaRubí	De la Rocha Rubí, Manuel	M	1947	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u33	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u34	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u35	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u36	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u37	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u38	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u39	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u40	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	TeresaJordàiRoura	Jordà i Roura, Teresa	F	1972	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u41	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u42	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	Amaiur	Amaiur	Opposition	Left	RafaelLarreinaValderrama	Larreina Valderrama, Rafael	M	1956	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u43	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u44	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	PedroMaríaAzpiazuUriarte	Azpiazu Uriarte, Pedro María	M	1957	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u45	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u46	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	CarlosMartínezGorriarán	Martínez Gorriarán, Carlos	M	1959	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u47	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u48	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PP-EU	Partido Popular	Coalition	Centre-right to right	MaríaTeresaAnguloRomero	Angulo Romero, María Teresa	F	1968	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u49	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u50	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	JoanCoscubielaConesa	Coscubiela Conesa, Joan	M	1954	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u51	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JaimeJavierBarreroLópez	Barrero López, Jaime Javier	M	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u52	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JosepSáncheziLlibre	Sánchez i Llibre, Josep	M	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u53	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u54	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	VicenteMartínezPujalteLópez	Martínez-Pujalte López, Vicente	M	1956	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u55	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u56	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	VicenteMartínezPujalteLópez	Martínez-Pujalte López, Vicente	M	1956	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u57	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u58	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	LuisDeGuindosJurado	Guindos Jurado, Luis De	M	1960	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u59	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u60	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u61	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	Minister	PP	Partido Popular	Coalition	Centre-right to right	JoséManuelSoriaLópez	Soria López, José Manuel	M	1958	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u62	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u63	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	RosanaPérezFernández	Pérez Fernández, Rosana	F	1964	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u64	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u65	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	TeresaJordàiRoura	Jordà i Roura, Teresa	F	1972	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u66	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u67	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u68	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u69	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	CC-NC-PNC	Coalición Canaria-Nueva Canaria-Partido Nacionalista Canario	Opposition	Centre to centre-right	PedroQuevedoIturbe	Quevedo Iturbe, Pedro	M	1956	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u70	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u71	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	MaríaDelMarArnaizGarcía	Arnaiz García, María Del Mar	F	-	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u72	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u73	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	ICV	Iniciativa per Catalunya Verds	Opposition	Left	LaiaOrtizCastellví	Ortiz Castellví, Laia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u74	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u75	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JoséSeguraClavell	Segura Clavell, José	M	1944	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u76	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u77	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Opposition	Centre-left	JoséSeguraClavell	Segura Clavell, José	M	1944	
ParlaMint-ES-en_2015-03-12-CD150312	ParlaMint-ES_2015-03-12-CD150312.u78	Plenary session 250 (2015-03-12)	2015-03-12	Lower house	Legislatura X	Sesión plenaria núm. 250	-	2015-03-12	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
