Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u1	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u2	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	UPyD	Unión Progreso y Democracia	Opposition	Centre to centre-left	IreneLozanoDomingo	Lozano Domingo, Irene	F	1971	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u3	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u4	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	EUiA	Esquerra Unida i Alternativa	Opposition	Left	JoanJosepNuetPujals	Nuet Pujals, Joan Josep	M	1964	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u5	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u6	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	CiU	Convergència i Unió	Opposition	Centre to centre-right	JordiXuclàiCosta	Xuclà i Costa, Jordi	M	1973	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u7	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u8	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	Opposition	Centre-left	ÀlexSáezJubero	Sáez Jubero, Àlex	M	1969	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u9	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u10	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	JoséMaríaBeneytoPérez	Beneyto Pérez, José María	M	1956	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u11	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u12	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u13	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	RafaelCataláPolo	Catalá Polo, Rafael	M	1961	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u14	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u15	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	MaríaOlaiaFernándezDavila	Fernández Davila, María Olaia	F	1954	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u16	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u17	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	ERC-RI.cat	Esquerra Republicana de Catalunya - Reagrupament Independentista	Opposition	Centre-left to left	TeresaJordàiRoura	Jordà i Roura, Teresa	F	1972	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u18	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u19	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u20	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u21	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Chairperson	MP	notMinister	PP	Partido Popular	Coalition	Centre-right to right	CeliaVillalobosTalero	Villalobos Talero, Celia	F	1949	
ParlaMint-ES-en_2015-04-30-CD150430	ParlaMint-ES_2015-04-30-CD150430.u22	Plenary session 261 (2015-04-30)	2015-04-30	Lower house	Legislatura X	Sesión plenaria núm. 261	-	2015-04-30	-	Reference	English	Regular	MP	notMinister	Compromís-Q	Comprommís-Q	Opposition	-	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
