Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u1	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u2	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	LiliannePloumen	Ploumen, Lilianne	F	1962	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u3	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	SjoerdSjoerdsma	Sjoerdsma, Sjoerd	M	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u4	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u5	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u6	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u7	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	DENK	DENK	Opposition	Centre-left	TunahanKuzu	Kuzu, Tunahan	M	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u8	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u9	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u10	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u11	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u12	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HantenBroeke	ten Broeke, Han	M	1969	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u13	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	StefBlok	Blok, Stef	M	1964	
ParlaMint-NL-en_2018-07-05-tweedekamer-46	ParlaMint-NL_2018-07-05-tweedekamer-46.u14	Report of the meeting of the Dutch Lower House, Meeting 103, Session 46 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 46	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
