Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u1	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u2	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u3	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u4	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	SandraBeckerman	Beckerman, Sandra	F	1983	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u5	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u6	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u7	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u8	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u9	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	AlexanderKops	Kops, Alexander	M	1984	
ParlaMint-NL-en_2018-11-15-tweedekamer-18	ParlaMint-NL_2018-11-15-tweedekamer-18.u10	Report of the meeting of the Dutch Lower House, Meeting 24, Session 18 (2018-11-15)	2018-11-15	Lower house	Meeting of the 29th Tweede Kamer	Session 18	Meeting 24	Sitting 2018-11-15	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Coalition	Centre	JessicavanEijs	van Eijs, Jessica	F	1981	
