Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u1	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u2	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	MachieldeGraaf	de Graaf, Machiel	M	1969	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u3	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u4	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u5	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u6	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u7	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	MachieldeGraaf	de Graaf, Machiel	M	1969	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u8	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u9	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u10	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	AttjeKuiken	Kuiken, Attje	F	1977	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u11	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u12	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	HenkKrol	Krol, Henk	M	1950	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u13	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u14	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u15	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u16	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u17	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u18	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u19	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u20	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	HenkKrol	Krol, Henk	M	1950	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u21	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	FerdGrapperhaus	Grapperhaus, Ferd	M	1959	
ParlaMint-NL-en_2018-12-18-tweedekamer-4	ParlaMint-NL_2018-12-18-tweedekamer-4.u22	Report of the meeting of the Dutch Lower House, Meeting 37, Session 4 (2018-12-18)	2018-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 4	Meeting 37	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
