Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u1	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u2	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Coalition	Centre	JessicavanEijs	van Eijs, Jessica	F	1981	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u3	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	DanielKoerhuis	Koerhuis, Daniel	M	1981	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u4	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	DanielKoerhuis	Koerhuis, Daniel	M	1981	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u5	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u6	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ErikRonnes	Ronnes, Erik	M	1967	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u7	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	TomvanderLee	van der Lee, Tom	M	1964	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u8	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u9	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	TomvanderLee	van der Lee, Tom	M	1964	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u10	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-05-29-tweedekamer-22	ParlaMint-NL_2018-05-29-tweedekamer-22.u11	Report of the meeting of the Dutch Lower House, Meeting 86, Session 22 (2018-05-29)	2018-05-29	Lower house	Meeting of the 29th Tweede Kamer	Session 22	Meeting 86	Sitting 2018-05-29	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	TomvanderLee	van der Lee, Tom	M	1964	
