Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u1	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u2	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u3	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u4	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u5	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	LennyGeluk-Poortvliet	Geluk-Poortvliet, Lenny	F	1943	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u6	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	LiliannePloumen	Ploumen, Lilianne	F	1962	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u7	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	LeendertdeLange	de Lange, Leendert	M	1972	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u8	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u9	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	notMP	notMinister	CU	ChristenUnie	Coalition	Centre-right	Gert-JanSegers	Segers, Gert-Jan	M	1969	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u10	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u11	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u12	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u13	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u14	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Regular	MP	notMinister	PvdD	Partij voor de Dieren	Opposition	Left	MarianneThieme	Thieme, Marianne	F	1972	
ParlaMint-NL-en_2018-06-06-tweedekamer-9	ParlaMint-NL_2018-06-06-tweedekamer-9.u15	Report of the meeting of the Dutch Lower House, Meeting 90, Session 9 (2018-06-06)	2018-06-06	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 90	Sitting 2018-06-06	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
