Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u1	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u2	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u3	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LisaWesterveld	Westerveld, Lisa	F	1981	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u4	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u5	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u6	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	Minister	CU	ChristenUnie	Coalition	Centre-right	ArieSlob	Slob, Arie	M	1961	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u7	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u8	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u9	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u10	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	PaulvanMeenen	van Meenen, Paul	M	1956	
ParlaMint-NL-en_2018-02-13-tweedekamer-23	ParlaMint-NL_2018-02-13-tweedekamer-23.u11	Report of the meeting of the Dutch Lower House, Meeting 51, Session 23 (2018-02-13)	2018-02-13	Lower house	Meeting of the 29th Tweede Kamer	Session 23	Meeting 51	Sitting 2018-02-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
