Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u1	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u2	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u3	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u4	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u5	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u6	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u7	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u8	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	MP	notMinister	50PLUS	50PLUS	Opposition	Centre	HenkKrol	Krol, Henk	M	1950	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u9	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u10	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-11	ParlaMint-NL_2018-07-05-tweedekamer-11.u11	Report of the meeting of the Dutch Lower House, Meeting 103, Session 11 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 11	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	GijsvanDijk	van Dijk, Gijs	M	1980	
