Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u1	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u2	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	PeterKwint	Kwint, Peter	M	1984	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u3	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	PeterKwint	Kwint, Peter	M	1984	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u4	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u5	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	PeterKwint	Kwint, Peter	M	1984	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u6	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u7	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	PeterKwint	Kwint, Peter	M	1984	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u8	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u9	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LisaWesterveld	Westerveld, Lisa	F	1981	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u10	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	RensRaemakers	Raemakers, Rens	M	1991	
ParlaMint-NL-en_2018-07-05-tweedekamer-54	ParlaMint-NL_2018-07-05-tweedekamer-54.u11	Report of the meeting of the Dutch Lower House, Meeting 103, Session 54 (2018-07-05)	2018-07-05	Lower house	Meeting of the 29th Tweede Kamer	Session 54	Meeting 103	Sitting 2018-07-05	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
