Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u1	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u2	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u3	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u4	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u5	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u6	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u7	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u8	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u9	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u10	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u11	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u12	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u13	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u14	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u15	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u16	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u17	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u18	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u19	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u20	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u21	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u22	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	HenkPijlman	Pijlman, Henk	M	1955	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u23	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EricWiebes	Wiebes, Eric	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u24	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u25	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u26	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Chairperson	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AnkieBroekers-Knol	Broekers-Knol, Ankie	F	1946	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u27	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	MaryFiers	Fiers, Mary	F	1968	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u28	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	HenkPijlman	Pijlman, Henk	M	1955	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u29	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	MP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	MaxAardema	Aardema, Max	M	1963	
ParlaMint-NL-en_2018-12-18-eerstekamer-27	ParlaMint-NL_2018-12-18-eerstekamer-27.u30	Report of the meeting of the Dutch Upper House, Meeting 13, Session 27 (2018-12-18)	2018-12-18	Upper house	Meeting of the 35th Eerste Kamer	Session 27	Meeting 13	Sitting 2018-12-18	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	HenkPijlman	Pijlman, Henk	M	1955	
