Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2018-12-13-tweedekamer-14	ParlaMint-NL_2018-12-13-tweedekamer-14.u1	Report of the meeting of the Dutch Lower House, Meeting 36, Session 14 (2018-12-13)	2018-12-13	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 36	Sitting 2018-12-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2018-12-13-tweedekamer-14	ParlaMint-NL_2018-12-13-tweedekamer-14.u2	Report of the meeting of the Dutch Lower House, Meeting 36, Session 14 (2018-12-13)	2018-12-13	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 36	Sitting 2018-12-13	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	SietseFritsma	Fritsma, Sietse	M	1972	
ParlaMint-NL-en_2018-12-13-tweedekamer-14	ParlaMint-NL_2018-12-13-tweedekamer-14.u3	Report of the meeting of the Dutch Lower House, Meeting 36, Session 14 (2018-12-13)	2018-12-13	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 36	Sitting 2018-12-13	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
