Session,Date,Left,Centre,Right
ParlaMint-BE-en_2015-01-07-54-commissie-ic048x-meta.tsv,2015-01-07,4,0,7
ParlaMint-BE-en_2015-01-07-54-commissie-ic049x-meta.tsv,2015-01-07,4,0,5
ParlaMint-BE-en_2015-01-07-54-commissie-ic050x-meta.tsv,2015-01-07,4,0,16
ParlaMint-BE-en_2015-01-08-54-plenair-ip026x-meta.tsv,2015-01-08,8,0,14
ParlaMint-BE-en_2015-01-13-54-commissie-ic051x-meta.tsv,2015-01-13,2,0,4
ParlaMint-BE-en_2015-01-13-54-commissie-ic052x-meta.tsv,2015-01-13,8,0,12
ParlaMint-BE-en_2015-01-13-54-commissie-ic053x-meta.tsv,2015-01-13,6,0,6
ParlaMint-BE-en_2015-01-14-54-commissie-ic054x-meta.tsv,2015-01-14,1,0,3
ParlaMint-BE-en_2015-01-14-54-commissie-ic055x-meta.tsv,2015-01-14,7,0,11
ParlaMint-BE-en_2015-01-15-54-plenair-ip027x-meta.tsv,2015-01-15,11,0,16
ParlaMint-BE-en_2015-01-20-54-commissie-ic056x-meta.tsv,2015-01-20,3,0,2
ParlaMint-BE-en_2015-01-20-54-commissie-ic057x-meta.tsv,2015-01-20,3,0,6
ParlaMint-BE-en_2015-01-21-54-commissie-ic059x-meta.tsv,2015-01-21,5,0,10
ParlaMint-BE-en_2015-01-21-54-commissie-ic060x-meta.tsv,2015-01-21,3,0,2
ParlaMint-BE-en_2015-01-21-54-commissie-ic061x-meta.tsv,2015-01-21,3,0,7
ParlaMint-BE-en_2015-01-21-54-commissie-ic062x-meta.tsv,2015-01-21,4,0,7
ParlaMint-BE-en_2015-01-21-54-commissie-ic063x-meta.tsv,2015-01-21,4,0,9
ParlaMint-BE-en_2015-01-21-54-commissie-ic064x-meta.tsv,2015-01-21,4,0,11
ParlaMint-BE-en_2015-01-21-54-commissie-ic065x-meta.tsv,2015-01-21,10,0,15
ParlaMint-BE-en_2015-01-22-54-plenair-ip028x-meta.tsv,2015-01-22,9,0,19
ParlaMint-BE-en_2015-01-27-54-commissie-ic067x-meta.tsv,2015-01-27,0,0,1
ParlaMint-BE-en_2015-01-28-54-commissie-ic068x-meta.tsv,2015-01-28,1,0,2
ParlaMint-BE-en_2015-01-28-54-commissie-ic069x-meta.tsv,2015-01-28,5,0,4
ParlaMint-BE-en_2015-01-28-54-commissie-ic070x-meta.tsv,2015-01-28,3,0,6
ParlaMint-BE-en_2015-01-28-54-commissie-ic071x-meta.tsv,2015-01-28,5,0,8
ParlaMint-BE-en_2015-01-28-54-commissie-ic072x-meta.tsv,2015-01-28,11,0,9
ParlaMint-BE-en_2015-01-28-54-commissie-ic073x-meta.tsv,2015-01-28,5,0,6
ParlaMint-BE-en_2015-01-28-54-commissie-ic074x-meta.tsv,2015-01-28,8,0,7
ParlaMint-BE-en_2015-01-29-54-plenair-ip029x-meta.tsv,2015-01-29,8,0,16
ParlaMint-BE-en_2015-02-03-54-commissie-ic075x-meta.tsv,2015-02-03,1,0,2
ParlaMint-BE-en_2015-02-03-54-commissie-ic076x-meta.tsv,2015-02-03,3,0,6
ParlaMint-BE-en_2015-02-03-54-commissie-ic077x-meta.tsv,2015-02-03,3,0,3
ParlaMint-BE-en_2015-02-03-54-commissie-ic078x-meta.tsv,2015-02-03,8,0,9
ParlaMint-BE-en_2015-02-03-54-commissie-ic079x-meta.tsv,2015-02-03,1,0,7
ParlaMint-BE-en_2015-02-04-54-commissie-ic080x-meta.tsv,2015-02-04,2,0,4
ParlaMint-BE-en_2015-02-04-54-commissie-ic081x-meta.tsv,2015-02-04,1,0,5
ParlaMint-BE-en_2015-02-05-54-plenair-ip030x-meta.tsv,2015-02-05,19,0,26
ParlaMint-BE-en_2015-02-10-54-commissie-ic082x-meta.tsv,2015-02-10,3,0,5
ParlaMint-BE-en_2015-02-10-54-commissie-ic083x-meta.tsv,2015-02-10,8,0,8
ParlaMint-BE-en_2015-02-10-54-commissie-ic084x-meta.tsv,2015-02-10,5,0,4
ParlaMint-BE-en_2015-02-11-54-commissie-ic085x-meta.tsv,2015-02-11,0,0,3
ParlaMint-BE-en_2015-02-11-54-commissie-ic086x-meta.tsv,2015-02-11,3,0,5
ParlaMint-BE-en_2015-02-11-54-commissie-ic087x-meta.tsv,2015-02-11,7,0,10
ParlaMint-BE-en_2015-02-11-54-commissie-ic088x-meta.tsv,2015-02-11,9,0,13
ParlaMint-BE-en_2015-02-11-54-commissie-ic089x-meta.tsv,2015-02-11,7,0,12
ParlaMint-BE-en_2015-02-11-54-commissie-ic090x-meta.tsv,2015-02-11,6,0,10
ParlaMint-BE-en_2015-02-11-54-commissie-ic091x-meta.tsv,2015-02-11,0,0,6
ParlaMint-BE-en_2015-02-11-54-commissie-ic092x-meta.tsv,2015-02-11,2,0,2
ParlaMint-BE-en_2015-02-11-54-commissie-ic093x-meta.tsv,2015-02-11,3,0,7
ParlaMint-BE-en_2015-02-12-54-plenair-ip031x-meta.tsv,2015-02-12,16,0,20
ParlaMint-BE-en_2015-02-13-54-commissie-ic094x-meta.tsv,2015-02-13,3,0,4
ParlaMint-BE-en_2015-02-24-54-commissie-ic095x-meta.tsv,2015-02-24,7,0,3
ParlaMint-BE-en_2015-02-25-54-commissie-ic096x-meta.tsv,2015-02-25,5,0,5
ParlaMint-BE-en_2015-02-25-54-commissie-ic097x-meta.tsv,2015-02-25,7,0,7
ParlaMint-BE-en_2015-02-25-54-commissie-ic098x-meta.tsv,2015-02-25,4,0,11
ParlaMint-BE-en_2015-02-25-54-commissie-ic099x-meta.tsv,2015-02-25,7,0,9
ParlaMint-BE-en_2015-02-25-54-commissie-ic100x-meta.tsv,2015-02-25,8,0,8
ParlaMint-BE-en_2015-02-26-54-plenair-ip032x-meta.tsv,2015-02-26,13,0,21
ParlaMint-BE-en_2015-03-03-54-commissie-ic102x-meta.tsv,2015-03-03,4,0,9
ParlaMint-BE-en_2015-03-03-54-commissie-ic103x-meta.tsv,2015-03-03,5,0,2
ParlaMint-BE-en_2015-03-04-54-commissie-ic104x-meta.tsv,2015-03-04,3,0,4
ParlaMint-BE-en_2015-03-04-54-commissie-ic105x-meta.tsv,2015-03-04,7,0,13
ParlaMint-BE-en_2015-03-04-54-commissie-ic106x-meta.tsv,2015-03-04,2,0,5
ParlaMint-BE-en_2015-03-05-54-plenair-ip033x-meta.tsv,2015-03-05,15,0,19
ParlaMint-BE-en_2015-03-10-54-commissie-ic107x-meta.tsv,2015-03-10,3,0,7
ParlaMint-BE-en_2015-03-10-54-commissie-ic108x-meta.tsv,2015-03-10,3,0,7
ParlaMint-BE-en_2015-03-10-54-commissie-ic109x-meta.tsv,2015-03-10,6,0,10
ParlaMint-BE-en_2015-03-11-54-commissie-ic110x-meta.tsv,2015-03-11,4,0,6
ParlaMint-BE-en_2015-03-11-54-commissie-ic111x-meta.tsv,2015-03-11,3,0,10
ParlaMint-BE-en_2015-03-11-54-commissie-ic112x-meta.tsv,2015-03-11,6,0,8
ParlaMint-BE-en_2015-03-11-54-commissie-ic113x-meta.tsv,2015-03-11,3,0,6
ParlaMint-BE-en_2015-03-11-54-commissie-ic115x-meta.tsv,2015-03-11,5,0,6
ParlaMint-BE-en_2015-03-11-54-commissie-ic116x-meta.tsv,2015-03-11,8,0,8
ParlaMint-BE-en_2015-03-12-54-plenair-ip034x-meta.tsv,2015-03-12,13,0,17
ParlaMint-BE-en_2015-03-17-54-commissie-ic117x-meta.tsv,2015-03-17,4,0,4
ParlaMint-BE-en_2015-03-18-54-commissie-ic118x-meta.tsv,2015-03-18,4,0,7
ParlaMint-BE-en_2015-03-18-54-commissie-ic119x-meta.tsv,2015-03-18,3,0,7
ParlaMint-BE-en_2015-03-18-54-commissie-ic120x-meta.tsv,2015-03-18,5,0,8
ParlaMint-BE-en_2015-03-18-54-commissie-ic121x-meta.tsv,2015-03-18,5,0,7
ParlaMint-BE-en_2015-03-18-54-commissie-ic122x-meta.tsv,2015-03-18,0,0,7
ParlaMint-BE-en_2015-03-18-54-commissie-ic123x-meta.tsv,2015-03-18,5,0,2
ParlaMint-BE-en_2015-03-18-54-commissie-ic124x-meta.tsv,2015-03-18,6,0,10
ParlaMint-BE-en_2015-03-19-54-plenair-ip035x-meta.tsv,2015-03-19,18,0,21
ParlaMint-BE-en_2015-03-24-54-commissie-ic125x-meta.tsv,2015-03-24,7,0,16
ParlaMint-BE-en_2015-03-25-54-commissie-ic126x-meta.tsv,2015-03-25,3,0,3
ParlaMint-BE-en_2015-03-25-54-commissie-ic127x-meta.tsv,2015-03-25,1,0,7
ParlaMint-BE-en_2015-03-25-54-commissie-ic129x-meta.tsv,2015-03-25,3,0,3
ParlaMint-BE-en_2015-03-26-54-plenair-ip036x-meta.tsv,2015-03-26,16,0,22
ParlaMint-BE-en_2015-03-30-54-commissie-ic131x-meta.tsv,2015-03-30,2,0,2
ParlaMint-BE-en_2015-03-31-54-commissie-ic133x-meta.tsv,2015-03-31,5,0,5
ParlaMint-BE-en_2015-03-31-54-commissie-ic134x-meta.tsv,2015-03-31,2,0,2
ParlaMint-BE-en_2015-03-31-54-commissie-ic135x-meta.tsv,2015-03-31,6,0,11
ParlaMint-BE-en_2015-03-31-54-commissie-ic136x-meta.tsv,2015-03-31,3,0,6
ParlaMint-BE-en_2015-04-01-54-commissie-ic137x-meta.tsv,2015-04-01,7,0,7
ParlaMint-BE-en_2015-04-01-54-commissie-ic138x-meta.tsv,2015-04-01,3,0,9
ParlaMint-BE-en_2015-04-01-54-commissie-ic139x-meta.tsv,2015-04-01,4,0,2
ParlaMint-BE-en_2015-04-01-54-commissie-ic140x-meta.tsv,2015-04-01,2,0,8
ParlaMint-BE-en_2015-04-01-54-commissie-ic141x-meta.tsv,2015-04-01,6,0,14
ParlaMint-BE-en_2015-04-02-54-plenair-ip037x-meta.tsv,2015-04-02,17,0,24
ParlaMint-BE-en_2015-04-21-54-commissie-ic142x-meta.tsv,2015-04-21,0,0,6
ParlaMint-BE-en_2015-04-21-54-plenair-ip038x-meta.tsv,2015-04-21,8,0,10
ParlaMint-BE-en_2015-04-21-54-plenair-ip039x-meta.tsv,2015-04-21,11,0,20
ParlaMint-BE-en_2015-04-22-54-commissie-ic143x-meta.tsv,2015-04-22,4,0,12
ParlaMint-BE-en_2015-04-22-54-commissie-ic144x-meta.tsv,2015-04-22,5,0,5
ParlaMint-BE-en_2015-04-22-54-commissie-ic145x-meta.tsv,2015-04-22,8,0,12
ParlaMint-BE-en_2015-04-22-54-commissie-ic146x-meta.tsv,2015-04-22,4,0,9
ParlaMint-BE-en_2015-04-22-54-plenair-ip040x-meta.tsv,2015-04-22,6,0,7
ParlaMint-BE-en_2015-04-22-54-plenair-ip041x-meta.tsv,2015-04-22,15,0,15
ParlaMint-BE-en_2015-04-23-54-plenair-ip042x-meta.tsv,2015-04-23,17,0,23
ParlaMint-BE-en_2015-04-28-54-commissie-ic147x-meta.tsv,2015-04-28,5,0,3
ParlaMint-BE-en_2015-04-28-54-commissie-ic148x-meta.tsv,2015-04-28,5,0,10
ParlaMint-BE-en_2015-04-29-54-commissie-ic149x-meta.tsv,2015-04-29,3,0,4
ParlaMint-BE-en_2015-04-29-54-commissie-ic150x-meta.tsv,2015-04-29,5,0,6
ParlaMint-BE-en_2015-04-29-54-commissie-ic151x-meta.tsv,2015-04-29,5,0,9
ParlaMint-BE-en_2015-04-29-54-commissie-ic152x-meta.tsv,2015-04-29,6,0,10
ParlaMint-BE-en_2015-04-29-54-commissie-ic153x-meta.tsv,2015-04-29,5,0,5
ParlaMint-BE-en_2015-04-30-54-plenair-ip043x-meta.tsv,2015-04-30,10,0,20
ParlaMint-BE-en_2015-05-05-54-commissie-ic154x-meta.tsv,2015-05-05,1,0,2
ParlaMint-BE-en_2015-05-05-54-commissie-ic155x-meta.tsv,2015-05-05,2,0,4
ParlaMint-BE-en_2015-05-05-54-commissie-ic156x-meta.tsv,2015-05-05,1,0,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic157x-meta.tsv,2015-05-05,1,0,1
ParlaMint-BE-en_2015-05-05-54-commissie-ic158x-meta.tsv,2015-05-05,5,0,10
ParlaMint-BE-en_2015-05-05-54-commissie-ic159x-meta.tsv,2015-05-05,2,0,2
ParlaMint-BE-en_2015-05-06-54-commissie-ic160x-meta.tsv,2015-05-06,3,0,6
ParlaMint-BE-en_2015-05-06-54-commissie-ic161x-meta.tsv,2015-05-06,4,0,7
ParlaMint-BE-en_2015-05-06-54-commissie-ic162x-meta.tsv,2015-05-06,4,0,5
ParlaMint-BE-en_2015-05-06-54-commissie-ic163x-meta.tsv,2015-05-06,6,0,6
ParlaMint-BE-en_2015-05-06-54-commissie-ic164x-meta.tsv,2015-05-06,6,0,3
ParlaMint-BE-en_2015-05-06-54-commissie-ic165x-meta.tsv,2015-05-06,0,0,7
ParlaMint-BE-en_2015-05-07-54-plenair-ip044x-meta.tsv,2015-05-07,11,0,17
ParlaMint-BE-en_2015-05-11-54-commissie-ic166x-meta.tsv,2015-05-11,4,0,7
ParlaMint-BE-en_2015-05-12-54-commissie-ic167x-meta.tsv,2015-05-12,5,0,4
ParlaMint-BE-en_2015-05-12-54-commissie-ic168x-meta.tsv,2015-05-12,4,0,4
ParlaMint-BE-en_2015-05-12-54-commissie-ic169x-meta.tsv,2015-05-12,7,0,6
ParlaMint-BE-en_2015-05-13-54-plenair-ip045x-meta.tsv,2015-05-13,5,0,6
ParlaMint-BE-en_2015-05-13-54-plenair-ip046x-meta.tsv,2015-05-13,14,0,18
ParlaMint-BE-en_2015-05-19-54-commissie-ic170x-meta.tsv,2015-05-19,3,0,2
ParlaMint-BE-en_2015-05-20-54-commissie-ic171x-meta.tsv,2015-05-20,7,0,7
ParlaMint-BE-en_2015-05-20-54-commissie-ic172x-meta.tsv,2015-05-20,4,0,1
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x-meta.tsv,2015-05-20,3,0,7
ParlaMint-BE-en_2015-05-20-54-commissie-ic174x-meta.tsv,2015-05-20,3,0,7
ParlaMint-BE-en_2015-05-20-54-commissie-ic175x-meta.tsv,2015-05-20,4,0,7
ParlaMint-BE-en_2015-05-20-54-commissie-ic176x-meta.tsv,2015-05-20,4,0,9
ParlaMint-BE-en_2015-05-20-54-commissie-ic177x-meta.tsv,2015-05-20,2,0,5
ParlaMint-BE-en_2015-05-21-54-plenair-ip047x-meta.tsv,2015-05-21,18,0,21
ParlaMint-BE-en_2015-05-27-54-commissie-ic179x-meta.tsv,2015-05-27,4,0,2
ParlaMint-BE-en_2015-05-27-54-commissie-ic180x-meta.tsv,2015-05-27,2,0,7
ParlaMint-BE-en_2015-05-27-54-commissie-ic181x-meta.tsv,2015-05-27,6,0,4
ParlaMint-BE-en_2015-05-27-54-commissie-ic182x-meta.tsv,2015-05-27,5,0,8
ParlaMint-BE-en_2015-05-27-54-commissie-ic183x-meta.tsv,2015-05-27,4,0,7
ParlaMint-BE-en_2015-05-28-54-plenair-ip048x-meta.tsv,2015-05-28,22,0,29
ParlaMint-BE-en_2015-06-02-54-commissie-ic184x-meta.tsv,2015-06-02,6,0,6
ParlaMint-BE-en_2015-06-03-54-plenair-ip049x-meta.tsv,2015-06-03,5,0,4
ParlaMint-BE-en_2015-06-04-54-plenair-ip050x-meta.tsv,2015-06-04,17,0,19
ParlaMint-BE-en_2015-06-09-54-commissie-ic186x-meta.tsv,2015-06-09,4,0,2
ParlaMint-BE-en_2015-06-09-54-commissie-ic187x-meta.tsv,2015-06-09,7,0,10
ParlaMint-BE-en_2015-06-09-54-commissie-ic188x-meta.tsv,2015-06-09,4,0,11
ParlaMint-BE-en_2015-06-10-54-commissie-ic189x-meta.tsv,2015-06-10,2,0,3
ParlaMint-BE-en_2015-06-10-54-commissie-ic190x-meta.tsv,2015-06-10,4,0,3
ParlaMint-BE-en_2015-06-10-54-commissie-ic191x-meta.tsv,2015-06-10,8,0,15
ParlaMint-BE-en_2015-06-10-54-commissie-ic192x-meta.tsv,2015-06-10,4,0,9
ParlaMint-BE-en_2015-06-11-54-plenair-ip051x-meta.tsv,2015-06-11,10,0,17
ParlaMint-BE-en_2015-06-16-54-commissie-ic193x-meta.tsv,2015-06-16,5,0,9
ParlaMint-BE-en_2015-06-16-54-commissie-ic194x-meta.tsv,2015-06-16,3,0,6
ParlaMint-BE-en_2015-06-17-54-commissie-ic195x-meta.tsv,2015-06-17,2,0,5
ParlaMint-BE-en_2015-06-17-54-commissie-ic196x-meta.tsv,2015-06-17,5,0,9
ParlaMint-BE-en_2015-06-17-54-commissie-ic197x-meta.tsv,2015-06-17,5,0,3
ParlaMint-BE-en_2015-06-17-54-plenair-ip052x-meta.tsv,2015-06-17,7,0,14
ParlaMint-BE-en_2015-06-17-54-plenair-ip053x-meta.tsv,2015-06-17,6,0,12
ParlaMint-BE-en_2015-06-18-54-plenair-ip054x-meta.tsv,2015-06-18,19,0,22
ParlaMint-BE-en_2015-06-23-54-commissie-ic198x-meta.tsv,2015-06-23,2,0,5
ParlaMint-BE-en_2015-06-23-54-commissie-ic199x-meta.tsv,2015-06-23,1,0,3
ParlaMint-BE-en_2015-06-23-54-commissie-ic200x-meta.tsv,2015-06-23,2,0,1
ParlaMint-BE-en_2015-06-23-54-commissie-ic201x-meta.tsv,2015-06-23,7,0,2
ParlaMint-BE-en_2015-06-24-54-plenair-ip055x-meta.tsv,2015-06-24,10,0,12
ParlaMint-BE-en_2015-06-24-54-plenair-ip056x-meta.tsv,2015-06-24,7,0,7
ParlaMint-BE-en_2015-06-25-54-plenair-ip057x-meta.tsv,2015-06-25,16,0,22
ParlaMint-BE-en_2015-06-25-54-plenair-ip058x-meta.tsv,2015-06-25,5,0,5
ParlaMint-BE-en_2015-06-30-54-commissie-ic202x-meta.tsv,2015-06-30,4,0,9
ParlaMint-BE-en_2015-06-30-54-commissie-ic203x-meta.tsv,2015-06-30,4,0,1
ParlaMint-BE-en_2015-06-30-54-commissie-ic204x-meta.tsv,2015-06-30,3,0,4
ParlaMint-BE-en_2015-07-01-54-commissie-ic206x-meta.tsv,2015-07-01,2,0,4
ParlaMint-BE-en_2015-07-01-54-commissie-ic207x-meta.tsv,2015-07-01,3,0,2
ParlaMint-BE-en_2015-07-01-54-commissie-ic208x-meta.tsv,2015-07-01,7,0,8
ParlaMint-BE-en_2015-07-01-54-commissie-ic209x-meta.tsv,2015-07-01,7,0,7
ParlaMint-BE-en_2015-07-01-54-commissie-ic210x-meta.tsv,2015-07-01,12,0,12
ParlaMint-BE-en_2015-07-01-54-plenair-ip059x-meta.tsv,2015-07-01,14,0,15
ParlaMint-BE-en_2015-07-02-54-plenair-ip060x-meta.tsv,2015-07-02,19,0,25
ParlaMint-BE-en_2015-07-07-54-commissie-ic211x-meta.tsv,2015-07-07,6,0,10
ParlaMint-BE-en_2015-07-07-54-commissie-ic212x-meta.tsv,2015-07-07,2,0,3
ParlaMint-BE-en_2015-07-07-54-commissie-ic213x-meta.tsv,2015-07-07,0,0,4
ParlaMint-BE-en_2015-07-07-54-commissie-ic214x-meta.tsv,2015-07-07,4,0,5
ParlaMint-BE-en_2015-07-07-54-commissie-ic215x-meta.tsv,2015-07-07,1,0,2
ParlaMint-BE-en_2015-07-07-54-commissie-ic216x-meta.tsv,2015-07-07,3,0,2
ParlaMint-BE-en_2015-07-08-54-commissie-ic217x-meta.tsv,2015-07-08,4,0,5
ParlaMint-BE-en_2015-07-08-54-commissie-ic218x-meta.tsv,2015-07-08,5,0,4
ParlaMint-BE-en_2015-07-08-54-commissie-ic219x-meta.tsv,2015-07-08,6,0,6
ParlaMint-BE-en_2015-07-08-54-commissie-ic220x-meta.tsv,2015-07-08,11,0,13
ParlaMint-BE-en_2015-07-08-54-commissie-ic221x-meta.tsv,2015-07-08,6,0,6
ParlaMint-BE-en_2015-07-08-54-commissie-ic222x-meta.tsv,2015-07-08,2,0,7
ParlaMint-BE-en_2015-07-08-54-commissie-ic223x-meta.tsv,2015-07-08,7,0,10
ParlaMint-BE-en_2015-07-08-54-plenair-ip061x-meta.tsv,2015-07-08,7,0,12
ParlaMint-BE-en_2015-07-09-54-plenair-ip062x-meta.tsv,2015-07-09,14,0,20
ParlaMint-BE-en_2015-07-14-54-commissie-ic224x-meta.tsv,2015-07-14,4,0,2
ParlaMint-BE-en_2015-07-14-54-commissie-ic225x-meta.tsv,2015-07-14,5,0,4
ParlaMint-BE-en_2015-07-14-54-commissie-ic226x-meta.tsv,2015-07-14,6,0,5
ParlaMint-BE-en_2015-07-15-54-commissie-ic227x-meta.tsv,2015-07-15,4,0,3
ParlaMint-BE-en_2015-07-15-54-plenair-ip063x-meta.tsv,2015-07-15,19,0,26
ParlaMint-BE-en_2015-07-16-54-plenair-ip064x-meta.tsv,2015-07-16,5,0,9
ParlaMint-BE-en_2015-07-16-54-plenair-ip065x-meta.tsv,2015-07-16,12,0,11
ParlaMint-BE-en_2015-07-22-54-plenair-ip066x-meta.tsv,2015-07-22,17,0,23
ParlaMint-BE-en_2015-07-23-54-plenair-ip067x-meta.tsv,2015-07-23,10,0,5
ParlaMint-BE-en_2015-07-23-54-plenair-ip068x-meta.tsv,2015-07-23,8,0,10
ParlaMint-BE-en_2015-07-23-54-plenair-ip069x-meta.tsv,2015-07-23,15,0,13
ParlaMint-BE-en_2015-07-24-54-plenair-ip070x-meta.tsv,2015-07-24,5,0,7
ParlaMint-BE-en_2015-07-24-54-plenair-ip071x-meta.tsv,2015-07-24,9,0,14
