Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-HR-en_2004-06-03-0-meta.tsv,2004-06-03,15,51,6,0,0
ParlaMint-HR-en_2004-06-04-0-meta.tsv,2004-06-04,7,21,3,0,0
ParlaMint-HR-en_2004-06-16-0-meta.tsv,2004-06-16,4,31,4,0,0
ParlaMint-HR-en_2004-06-17-0-meta.tsv,2004-06-17,7,36,3,0,0
ParlaMint-HR-en_2004-06-18-0-meta.tsv,2004-06-18,6,22,2,0,0
ParlaMint-HR-en_2004-06-30-0-meta.tsv,2004-06-30,7,32,7,0,0
ParlaMint-HR-en_2004-07-01-0-meta.tsv,2004-07-01,4,50,6,0,0
ParlaMint-HR-en_2004-07-02-0-meta.tsv,2004-07-02,12,50,6,0,0
ParlaMint-HR-en_2004-07-07-0-meta.tsv,2004-07-07,13,56,9,0,0
ParlaMint-HR-en_2004-07-08-0-meta.tsv,2004-07-08,8,40,4,0,0
ParlaMint-HR-en_2004-07-09-0-meta.tsv,2004-07-09,7,25,3,0,0
ParlaMint-HR-en_2004-07-13-0-meta.tsv,2004-07-13,8,59,8,0,0
ParlaMint-HR-en_2004-07-14-0-meta.tsv,2004-07-14,11,46,7,0,0
ParlaMint-HR-en_2004-07-15-0-meta.tsv,2004-07-15,8,42,7,0,0
ParlaMint-HR-en_2004-07-16-0-meta.tsv,2004-07-16,1,1,0,0,0
ParlaMint-HR-en_2004-09-15-0-meta.tsv,2004-09-15,12,62,9,0,0
ParlaMint-HR-en_2004-09-16-0-meta.tsv,2004-09-16,4,44,3,0,0
ParlaMint-HR-en_2004-09-17-0-meta.tsv,2004-09-17,2,18,0,0,0
ParlaMint-HR-en_2004-09-22-0-meta.tsv,2004-09-22,5,38,5,0,0
ParlaMint-HR-en_2004-09-23-0-meta.tsv,2004-09-23,8,31,3,0,0
ParlaMint-HR-en_2004-09-24-0-meta.tsv,2004-09-24,4,23,3,0,0
ParlaMint-HR-en_2004-09-29-0-meta.tsv,2004-09-29,8,41,6,0,0
ParlaMint-HR-en_2004-09-30-0-meta.tsv,2004-09-30,7,37,3,0,0
ParlaMint-HR-en_2004-10-01-0-meta.tsv,2004-10-01,3,16,2,0,0
ParlaMint-HR-en_2004-10-05-0-meta.tsv,2004-10-05,7,36,6,0,0
ParlaMint-HR-en_2004-10-06-0-meta.tsv,2004-10-06,3,38,2,0,0
ParlaMint-HR-en_2004-10-13-0-meta.tsv,2004-10-13,10,43,7,0,0
ParlaMint-HR-en_2004-10-14-0-meta.tsv,2004-10-14,6,30,5,0,0
ParlaMint-HR-en_2004-10-15-0-meta.tsv,2004-10-15,4,10,1,0,0
ParlaMint-HR-en_2004-11-03-0-meta.tsv,2004-11-03,12,57,8,0,0
ParlaMint-HR-en_2004-11-04-0-meta.tsv,2004-11-04,6,43,6,0,0
ParlaMint-HR-en_2004-11-05-0-meta.tsv,2004-11-05,3,24,1,0,0
ParlaMint-HR-en_2004-11-10-0-meta.tsv,2004-11-10,7,45,5,0,0
ParlaMint-HR-en_2004-11-11-0-meta.tsv,2004-11-11,9,50,5,0,0
ParlaMint-HR-en_2004-11-17-0-meta.tsv,2004-11-17,5,34,6,0,0
ParlaMint-HR-en_2004-11-18-0-meta.tsv,2004-11-18,16,72,11,0,0
ParlaMint-HR-en_2004-11-19-0-meta.tsv,2004-11-19,3,20,2,0,0
ParlaMint-HR-en_2004-11-25-0-meta.tsv,2004-11-25,6,40,4,0,0
ParlaMint-HR-en_2004-11-26-0-meta.tsv,2004-11-26,9,29,2,0,0
ParlaMint-HR-en_2004-11-30-0-meta.tsv,2004-11-30,9,42,6,0,0
ParlaMint-HR-en_2004-12-01-0-meta.tsv,2004-12-01,12,50,9,0,0
ParlaMint-HR-en_2004-12-02-0-meta.tsv,2004-12-02,5,29,3,0,0
ParlaMint-HR-en_2004-12-03-0-meta.tsv,2004-12-03,10,26,2,0,0
ParlaMint-HR-en_2004-12-07-0-meta.tsv,2004-12-07,6,42,1,0,0
ParlaMint-HR-en_2004-12-08-0-meta.tsv,2004-12-08,6,45,1,0,0
ParlaMint-HR-en_2005-01-19-0-meta.tsv,2005-01-19,10,41,5,0,0
ParlaMint-HR-en_2005-01-20-0-meta.tsv,2005-01-20,4,13,3,0,0
ParlaMint-HR-en_2005-02-02-0-meta.tsv,2005-02-02,6,38,5,0,0
ParlaMint-HR-en_2005-02-03-0-meta.tsv,2005-02-03,3,23,1,0,0
ParlaMint-HR-en_2005-02-04-0-meta.tsv,2005-02-04,3,12,0,0,0
ParlaMint-HR-en_2005-02-09-0-meta.tsv,2005-02-09,9,36,5,0,0
ParlaMint-HR-en_2005-02-10-0-meta.tsv,2005-02-10,6,27,4,0,0
ParlaMint-HR-en_2005-02-11-0-meta.tsv,2005-02-11,3,24,4,0,0
ParlaMint-HR-en_2005-02-16-0-meta.tsv,2005-02-16,4,32,4,0,0
ParlaMint-HR-en_2005-02-17-0-meta.tsv,2005-02-17,4,37,6,0,0
ParlaMint-HR-en_2005-02-23-0-meta.tsv,2005-02-23,4,34,5,0,0
ParlaMint-HR-en_2005-02-24-0-meta.tsv,2005-02-24,5,41,3,0,0
ParlaMint-HR-en_2005-02-25-0-meta.tsv,2005-02-25,3,24,2,0,0
ParlaMint-HR-en_2005-03-09-0-meta.tsv,2005-03-09,11,52,8,0,0
ParlaMint-HR-en_2005-03-11-0-meta.tsv,2005-03-11,4,34,0,0,0
ParlaMint-HR-en_2005-03-16-0-meta.tsv,2005-03-16,3,33,3,0,0
ParlaMint-HR-en_2005-03-17-0-meta.tsv,2005-03-17,8,34,1,0,0
ParlaMint-HR-en_2005-03-18-0-meta.tsv,2005-03-18,6,43,3,0,0
ParlaMint-HR-en_2005-03-22-0-meta.tsv,2005-03-22,3,33,1,0,0
ParlaMint-HR-en_2005-03-23-0-meta.tsv,2005-03-23,6,24,1,0,0
ParlaMint-HR-en_2005-03-30-0-meta.tsv,2005-03-30,4,42,2,0,0
ParlaMint-HR-en_2005-03-31-0-meta.tsv,2005-03-31,7,48,3,0,0
ParlaMint-HR-en_2005-04-01-0-meta.tsv,2005-04-01,1,7,0,0,0
ParlaMint-HR-en_2005-04-06-0-meta.tsv,2005-04-06,9,42,4,0,0
ParlaMint-HR-en_2005-04-07-0-meta.tsv,2005-04-07,1,11,1,0,0
ParlaMint-HR-en_2005-04-13-0-meta.tsv,2005-04-13,0,0,0,0,0
ParlaMint-HR-en_2005-04-14-0-meta.tsv,2005-04-14,2,0,0,0,0
ParlaMint-HR-en_2005-05-18-0-meta.tsv,2005-05-18,11,50,7,0,0
ParlaMint-HR-en_2005-05-19-0-meta.tsv,2005-05-19,3,30,5,0,0
ParlaMint-HR-en_2005-05-20-0-meta.tsv,2005-05-20,3,28,6,0,0
ParlaMint-HR-en_2005-05-24-0-meta.tsv,2005-05-24,7,30,4,0,0
ParlaMint-HR-en_2005-05-25-0-meta.tsv,2005-05-25,3,15,1,0,0
ParlaMint-HR-en_2005-06-01-0-meta.tsv,2005-06-01,6,36,5,0,0
ParlaMint-HR-en_2005-06-02-0-meta.tsv,2005-06-02,5,33,2,0,0
ParlaMint-HR-en_2005-06-03-0-meta.tsv,2005-06-03,4,17,2,0,0
ParlaMint-HR-en_2005-06-08-0-meta.tsv,2005-06-08,8,34,5,0,0
ParlaMint-HR-en_2005-06-09-0-meta.tsv,2005-06-09,6,28,1,0,0
ParlaMint-HR-en_2005-06-10-0-meta.tsv,2005-06-10,7,24,6,0,0
ParlaMint-HR-en_2005-06-29-0-meta.tsv,2005-06-29,8,54,10,0,0
ParlaMint-HR-en_2005-06-30-0-meta.tsv,2005-06-30,6,34,5,0,0
ParlaMint-HR-en_2005-07-01-0-meta.tsv,2005-07-01,5,16,0,0,0
ParlaMint-HR-en_2005-07-06-0-meta.tsv,2005-07-06,4,43,0,0,0
ParlaMint-HR-en_2005-07-07-0-meta.tsv,2005-07-07,7,27,3,0,0
ParlaMint-HR-en_2005-07-08-0-meta.tsv,2005-07-08,4,21,0,0,0
ParlaMint-HR-en_2005-07-12-0-meta.tsv,2005-07-12,7,59,4,0,0
ParlaMint-HR-en_2005-07-13-0-meta.tsv,2005-07-13,8,38,3,0,0
ParlaMint-HR-en_2005-07-14-0-meta.tsv,2005-07-14,4,38,2,0,0
ParlaMint-HR-en_2005-07-15-0-meta.tsv,2005-07-15,7,34,4,0,0
ParlaMint-HR-en_2005-09-21-0-meta.tsv,2005-09-21,11,61,7,0,0
ParlaMint-HR-en_2005-09-22-0-meta.tsv,2005-09-22,5,33,3,0,0
ParlaMint-HR-en_2005-09-23-0-meta.tsv,2005-09-23,5,10,1,0,0
ParlaMint-HR-en_2005-09-28-0-meta.tsv,2005-09-28,5,35,2,0,0
ParlaMint-HR-en_2005-09-29-0-meta.tsv,2005-09-29,5,18,1,0,0
ParlaMint-HR-en_2005-09-30-0-meta.tsv,2005-09-30,3,20,1,0,0
ParlaMint-HR-en_2005-10-05-0-meta.tsv,2005-10-05,7,34,4,0,0
ParlaMint-HR-en_2005-10-06-0-meta.tsv,2005-10-06,8,40,4,0,0
ParlaMint-HR-en_2005-10-13-0-meta.tsv,2005-10-13,8,27,3,0,0
ParlaMint-HR-en_2005-10-14-0-meta.tsv,2005-10-14,6,25,1,0,0
ParlaMint-HR-en_2005-11-09-0-meta.tsv,2005-11-09,6,62,8,0,0
ParlaMint-HR-en_2005-11-10-0-meta.tsv,2005-11-10,6,35,5,0,0
ParlaMint-HR-en_2005-11-11-0-meta.tsv,2005-11-11,5,27,3,0,0
ParlaMint-HR-en_2005-11-15-0-meta.tsv,2005-11-15,5,42,2,0,0
ParlaMint-HR-en_2005-11-16-0-meta.tsv,2005-11-16,5,36,3,0,0
ParlaMint-HR-en_2005-11-17-0-meta.tsv,2005-11-17,9,42,1,0,0
ParlaMint-HR-en_2005-11-22-0-meta.tsv,2005-11-22,19,86,10,0,0
ParlaMint-HR-en_2005-11-23-0-meta.tsv,2005-11-23,2,4,1,0,0
ParlaMint-HR-en_2005-11-24-0-meta.tsv,2005-11-24,4,32,3,0,0
ParlaMint-HR-en_2005-11-25-0-meta.tsv,2005-11-25,2,28,0,0,0
ParlaMint-HR-en_2005-11-30-0-meta.tsv,2005-11-30,7,40,4,0,0
ParlaMint-HR-en_2005-12-01-0-meta.tsv,2005-12-01,4,20,0,0,0
ParlaMint-HR-en_2005-12-02-0-meta.tsv,2005-12-02,5,19,2,0,0
ParlaMint-HR-en_2005-12-06-0-meta.tsv,2005-12-06,8,39,5,0,0
ParlaMint-HR-en_2005-12-07-0-meta.tsv,2005-12-07,4,25,2,0,0
ParlaMint-HR-en_2005-12-08-0-meta.tsv,2005-12-08,4,39,4,0,0
ParlaMint-HR-en_2005-12-13-0-meta.tsv,2005-12-13,0,0,0,0,0
ParlaMint-HR-en_2005-12-14-0-meta.tsv,2005-12-14,4,17,2,0,0
ParlaMint-HR-en_2005-12-15-0-meta.tsv,2005-12-15,5,30,2,0,0
ParlaMint-HR-en_2006-01-25-0-meta.tsv,2006-01-25,6,60,9,0,0
ParlaMint-HR-en_2006-01-26-0-meta.tsv,2006-01-26,4,28,6,0,0
ParlaMint-HR-en_2006-01-27-0-meta.tsv,2006-01-27,5,51,6,0,0
ParlaMint-HR-en_2006-02-01-0-meta.tsv,2006-02-01,3,27,1,0,0
ParlaMint-HR-en_2006-02-02-0-meta.tsv,2006-02-02,4,28,6,0,0
ParlaMint-HR-en_2006-02-03-0-meta.tsv,2006-02-03,1,11,0,0,0
ParlaMint-HR-en_2006-02-08-0-meta.tsv,2006-02-08,5,40,2,0,0
ParlaMint-HR-en_2006-02-09-0-meta.tsv,2006-02-09,6,35,1,0,0
ParlaMint-HR-en_2006-02-10-0-meta.tsv,2006-02-10,2,8,1,0,0
ParlaMint-HR-en_2006-02-15-0-meta.tsv,2006-02-15,5,31,3,0,0
ParlaMint-HR-en_2006-02-16-0-meta.tsv,2006-02-16,6,15,1,0,0
ParlaMint-HR-en_2006-02-17-0-meta.tsv,2006-02-17,6,28,1,0,0
ParlaMint-HR-en_2006-03-01-0-meta.tsv,2006-03-01,8,61,9,0,0
ParlaMint-HR-en_2006-03-02-0-meta.tsv,2006-03-02,5,34,2,0,0
ParlaMint-HR-en_2006-03-03-0-meta.tsv,2006-03-03,8,39,7,0,0
ParlaMint-HR-en_2006-03-08-0-meta.tsv,2006-03-08,8,34,0,0,0
ParlaMint-HR-en_2006-03-09-0-meta.tsv,2006-03-09,5,20,1,0,0
ParlaMint-HR-en_2006-03-10-0-meta.tsv,2006-03-10,6,20,2,0,0
ParlaMint-HR-en_2006-03-15-0-meta.tsv,2006-03-15,5,40,2,0,0
ParlaMint-HR-en_2006-03-22-0-meta.tsv,2006-03-22,9,40,2,0,0
ParlaMint-HR-en_2006-03-23-0-meta.tsv,2006-03-23,8,39,4,0,0
ParlaMint-HR-en_2006-03-24-0-meta.tsv,2006-03-24,5,20,0,0,0
ParlaMint-HR-en_2006-03-29-0-meta.tsv,2006-03-29,11,47,7,0,0
ParlaMint-HR-en_2006-03-30-0-meta.tsv,2006-03-30,5,40,2,0,0
ParlaMint-HR-en_2006-03-31-0-meta.tsv,2006-03-31,3,14,2,0,0
ParlaMint-HR-en_2006-04-10-0-meta.tsv,2006-04-10,8,40,3,0,0
ParlaMint-HR-en_2006-04-11-0-meta.tsv,2006-04-11,8,33,4,0,0
ParlaMint-HR-en_2006-04-12-0-meta.tsv,2006-04-12,1,0,0,0,0
ParlaMint-HR-en_2006-05-10-0-meta.tsv,2006-05-10,8,61,6,0,0
ParlaMint-HR-en_2006-05-11-0-meta.tsv,2006-05-11,5,32,1,0,0
ParlaMint-HR-en_2006-05-12-0-meta.tsv,2006-05-12,6,20,1,0,0
ParlaMint-HR-en_2006-05-17-0-meta.tsv,2006-05-17,9,41,4,0,0
ParlaMint-HR-en_2006-05-18-0-meta.tsv,2006-05-18,7,41,1,0,0
ParlaMint-HR-en_2006-05-24-0-meta.tsv,2006-05-24,7,14,0,0,0
ParlaMint-HR-en_2006-05-25-0-meta.tsv,2006-05-25,8,41,4,0,0
ParlaMint-HR-en_2006-05-26-0-meta.tsv,2006-05-26,3,27,1,0,0
ParlaMint-HR-en_2006-05-31-0-meta.tsv,2006-05-31,4,23,0,0,0
ParlaMint-HR-en_2006-06-01-0-meta.tsv,2006-06-01,7,26,2,0,0
ParlaMint-HR-en_2006-06-02-0-meta.tsv,2006-06-02,5,17,1,0,0
ParlaMint-HR-en_2006-06-06-0-meta.tsv,2006-06-06,8,47,5,0,0
ParlaMint-HR-en_2006-06-07-0-meta.tsv,2006-06-07,7,13,0,0,0
ParlaMint-HR-en_2006-06-08-0-meta.tsv,2006-06-08,9,28,2,0,0
ParlaMint-HR-en_2006-06-09-0-meta.tsv,2006-06-09,2,25,0,0,0
ParlaMint-HR-en_2006-06-27-0-meta.tsv,2006-06-27,15,52,7,0,0
ParlaMint-HR-en_2006-06-28-0-meta.tsv,2006-06-28,10,32,1,0,0
ParlaMint-HR-en_2006-06-29-0-meta.tsv,2006-06-29,7,32,4,0,0
ParlaMint-HR-en_2006-06-30-0-meta.tsv,2006-06-30,3,14,0,0,0
ParlaMint-HR-en_2006-07-04-0-meta.tsv,2006-07-04,5,37,1,0,0
ParlaMint-HR-en_2006-07-05-0-meta.tsv,2006-07-05,6,54,2,0,0
ParlaMint-HR-en_2006-07-06-0-meta.tsv,2006-07-06,6,30,1,0,0
ParlaMint-HR-en_2006-07-07-0-meta.tsv,2006-07-07,7,36,4,0,0
ParlaMint-HR-en_2006-07-11-0-meta.tsv,2006-07-11,10,52,2,0,0
ParlaMint-HR-en_2006-07-12-0-meta.tsv,2006-07-12,6,30,1,0,0
ParlaMint-HR-en_2006-07-13-0-meta.tsv,2006-07-13,2,3,2,0,0
ParlaMint-HR-en_2006-09-27-0-meta.tsv,2006-09-27,10,52,9,0,0
ParlaMint-HR-en_2006-09-28-0-meta.tsv,2006-09-28,8,34,1,0,0
ParlaMint-HR-en_2006-09-29-0-meta.tsv,2006-09-29,4,28,2,0,0
ParlaMint-HR-en_2006-10-04-0-meta.tsv,2006-10-04,5,40,3,0,0
ParlaMint-HR-en_2006-10-05-0-meta.tsv,2006-10-05,8,34,3,0,0
ParlaMint-HR-en_2006-10-11-0-meta.tsv,2006-10-11,11,46,2,0,0
ParlaMint-HR-en_2006-10-12-0-meta.tsv,2006-10-12,5,23,2,0,0
ParlaMint-HR-en_2006-10-13-0-meta.tsv,2006-10-13,4,21,1,0,0
ParlaMint-HR-en_2006-10-18-0-meta.tsv,2006-10-18,6,32,0,0,0
ParlaMint-HR-en_2006-10-19-0-meta.tsv,2006-10-19,6,41,1,0,0
ParlaMint-HR-en_2006-10-20-0-meta.tsv,2006-10-20,4,22,0,0,0
ParlaMint-HR-en_2006-11-15-0-meta.tsv,2006-11-15,8,60,8,0,0
ParlaMint-HR-en_2006-11-16-0-meta.tsv,2006-11-16,8,30,4,0,0
ParlaMint-HR-en_2006-11-17-0-meta.tsv,2006-11-17,4,28,5,0,0
ParlaMint-HR-en_2006-11-22-0-meta.tsv,2006-11-22,10,65,6,0,0
ParlaMint-HR-en_2006-11-23-0-meta.tsv,2006-11-23,8,43,2,0,0
ParlaMint-HR-en_2006-11-24-0-meta.tsv,2006-11-24,2,32,2,0,0
ParlaMint-HR-en_2006-11-29-0-meta.tsv,2006-11-29,6,30,3,0,0
ParlaMint-HR-en_2006-11-30-0-meta.tsv,2006-11-30,7,33,0,0,0
ParlaMint-HR-en_2006-12-01-0-meta.tsv,2006-12-01,1,2,0,0,0
ParlaMint-HR-en_2006-12-06-0-meta.tsv,2006-12-06,6,37,1,0,0
ParlaMint-HR-en_2006-12-07-0-meta.tsv,2006-12-07,7,33,1,0,0
ParlaMint-HR-en_2006-12-08-0-meta.tsv,2006-12-08,4,20,1,0,0
ParlaMint-HR-en_2006-12-13-0-meta.tsv,2006-12-13,6,34,1,0,0
ParlaMint-HR-en_2006-12-14-0-meta.tsv,2006-12-14,5,26,1,0,0
ParlaMint-HR-en_2006-12-15-0-meta.tsv,2006-12-15,4,34,3,0,0
ParlaMint-HR-en_2007-01-24-0-meta.tsv,2007-01-24,9,53,6,0,0
ParlaMint-HR-en_2007-01-25-0-meta.tsv,2007-01-25,4,29,1,0,0
ParlaMint-HR-en_2007-01-26-0-meta.tsv,2007-01-26,2,22,2,0,0
ParlaMint-HR-en_2007-01-31-0-meta.tsv,2007-01-31,4,23,1,0,0
ParlaMint-HR-en_2007-02-01-0-meta.tsv,2007-02-01,4,31,1,0,0
ParlaMint-HR-en_2007-02-02-0-meta.tsv,2007-02-02,5,26,0,0,0
ParlaMint-HR-en_2007-02-07-0-meta.tsv,2007-02-07,10,36,3,0,0
ParlaMint-HR-en_2007-02-08-0-meta.tsv,2007-02-08,5,34,1,0,0
ParlaMint-HR-en_2007-02-09-0-meta.tsv,2007-02-09,3,16,0,0,0
ParlaMint-HR-en_2007-02-14-0-meta.tsv,2007-02-14,6,37,1,0,0
ParlaMint-HR-en_2007-02-15-0-meta.tsv,2007-02-15,4,35,2,0,0
ParlaMint-HR-en_2007-02-16-0-meta.tsv,2007-02-16,3,25,2,0,0
ParlaMint-HR-en_2007-02-22-0-meta.tsv,2007-02-22,8,48,2,0,0
ParlaMint-HR-en_2007-03-21-0-meta.tsv,2007-03-21,7,56,6,0,0
ParlaMint-HR-en_2007-03-22-0-meta.tsv,2007-03-22,5,27,3,0,0
ParlaMint-HR-en_2007-03-23-0-meta.tsv,2007-03-23,4,17,0,0,0
ParlaMint-HR-en_2007-03-28-0-meta.tsv,2007-03-28,6,27,2,0,0
ParlaMint-HR-en_2007-03-29-0-meta.tsv,2007-03-29,6,31,4,0,0
ParlaMint-HR-en_2007-03-30-0-meta.tsv,2007-03-30,4,24,2,0,0
ParlaMint-HR-en_2007-04-18-0-meta.tsv,2007-04-18,5,26,3,0,0
ParlaMint-HR-en_2007-04-19-0-meta.tsv,2007-04-19,9,25,2,0,0
ParlaMint-HR-en_2007-04-20-0-meta.tsv,2007-04-20,3,26,2,0,0
ParlaMint-HR-en_2007-04-25-0-meta.tsv,2007-04-25,7,32,2,0,0
ParlaMint-HR-en_2007-04-26-0-meta.tsv,2007-04-26,5,30,2,0,0
ParlaMint-HR-en_2007-04-27-0-meta.tsv,2007-04-27,5,12,1,0,0
ParlaMint-HR-en_2007-05-16-0-meta.tsv,2007-05-16,5,35,1,0,0
ParlaMint-HR-en_2007-05-17-0-meta.tsv,2007-05-17,3,41,0,0,0
ParlaMint-HR-en_2007-05-18-0-meta.tsv,2007-05-18,2,16,2,0,0
ParlaMint-HR-en_2007-05-23-0-meta.tsv,2007-05-23,4,24,2,0,0
ParlaMint-HR-en_2007-05-24-0-meta.tsv,2007-05-24,10,27,2,0,0
ParlaMint-HR-en_2007-05-25-0-meta.tsv,2007-05-25,5,15,1,0,0
ParlaMint-HR-en_2007-05-30-0-meta.tsv,2007-05-30,6,36,0,0,0
ParlaMint-HR-en_2007-05-31-0-meta.tsv,2007-05-31,6,30,0,0,0
ParlaMint-HR-en_2007-06-01-0-meta.tsv,2007-06-01,1,3,1,0,0
ParlaMint-HR-en_2007-06-13-0-meta.tsv,2007-06-13,9,58,8,0,0
ParlaMint-HR-en_2007-06-14-0-meta.tsv,2007-06-14,5,18,0,0,0
ParlaMint-HR-en_2007-06-15-0-meta.tsv,2007-06-15,5,19,1,0,0
ParlaMint-HR-en_2007-06-19-0-meta.tsv,2007-06-19,10,26,3,0,0
ParlaMint-HR-en_2007-06-20-0-meta.tsv,2007-06-20,6,25,2,0,0
ParlaMint-HR-en_2007-06-21-0-meta.tsv,2007-06-21,6,22,0,0,0
ParlaMint-HR-en_2007-06-27-0-meta.tsv,2007-06-27,8,29,2,0,0
ParlaMint-HR-en_2007-06-28-0-meta.tsv,2007-06-28,8,62,6,0,0
ParlaMint-HR-en_2007-06-29-0-meta.tsv,2007-06-29,3,15,0,0,0
ParlaMint-HR-en_2007-07-04-0-meta.tsv,2007-07-04,8,31,0,0,0
ParlaMint-HR-en_2007-07-05-0-meta.tsv,2007-07-05,8,51,1,0,0
ParlaMint-HR-en_2007-07-06-0-meta.tsv,2007-07-06,3,17,0,0,0
ParlaMint-HR-en_2007-07-11-0-meta.tsv,2007-07-11,8,38,1,0,0
ParlaMint-HR-en_2007-07-12-0-meta.tsv,2007-07-12,8,40,5,0,0
ParlaMint-HR-en_2007-09-26-0-meta.tsv,2007-09-26,8,50,7,0,0
ParlaMint-HR-en_2007-09-27-0-meta.tsv,2007-09-27,10,39,0,0,0
ParlaMint-HR-en_2007-09-28-0-meta.tsv,2007-09-28,1,10,0,0,0
ParlaMint-HR-en_2007-10-03-0-meta.tsv,2007-10-03,3,31,2,0,0
ParlaMint-HR-en_2007-10-04-0-meta.tsv,2007-10-04,8,44,3,0,0
ParlaMint-HR-en_2007-10-05-0-meta.tsv,2007-10-05,2,6,0,0,0
ParlaMint-HR-en_2007-10-10-0-meta.tsv,2007-10-10,6,24,1,0,0
ParlaMint-HR-en_2007-10-11-0-meta.tsv,2007-10-11,3,37,3,0,0
ParlaMint-HR-en_2007-10-12-0-meta.tsv,2007-10-12,2,15,1,0,0
ParlaMint-HR-en_2008-01-11-0-meta.tsv,2008-01-11,4,8,5,0,0
ParlaMint-HR-en_2008-01-11-1-meta.tsv,2008-01-11,1,12,5,0,0
ParlaMint-HR-en_2008-01-12-0-meta.tsv,2008-01-12,6,52,16,0,0
ParlaMint-HR-en_2008-02-20-0-meta.tsv,2008-02-20,6,49,18,0,0
ParlaMint-HR-en_2008-02-21-0-meta.tsv,2008-02-21,2,29,8,0,0
ParlaMint-HR-en_2008-02-22-0-meta.tsv,2008-02-22,2,13,4,0,0
ParlaMint-HR-en_2008-02-27-0-meta.tsv,2008-02-27,8,76,29,0,0
ParlaMint-HR-en_2008-02-28-0-meta.tsv,2008-02-28,6,33,8,0,0
ParlaMint-HR-en_2008-02-29-0-meta.tsv,2008-02-29,8,18,4,0,0
ParlaMint-HR-en_2008-03-06-0-meta.tsv,2008-03-06,4,28,4,0,0
ParlaMint-HR-en_2008-03-07-0-meta.tsv,2008-03-07,3,27,6,0,0
ParlaMint-HR-en_2008-03-12-0-meta.tsv,2008-03-12,6,51,18,0,0
ParlaMint-HR-en_2008-03-13-0-meta.tsv,2008-03-13,6,33,6,0,0
ParlaMint-HR-en_2008-03-14-0-meta.tsv,2008-03-14,3,36,5,0,0
ParlaMint-HR-en_2008-03-26-0-meta.tsv,2008-03-26,3,35,12,0,0
ParlaMint-HR-en_2008-03-27-0-meta.tsv,2008-03-27,3,34,8,0,0
ParlaMint-HR-en_2008-03-28-0-meta.tsv,2008-03-28,2,13,2,0,0
ParlaMint-HR-en_2008-04-23-0-meta.tsv,2008-04-23,7,53,16,0,0
ParlaMint-HR-en_2008-04-24-0-meta.tsv,2008-04-24,5,29,10,0,0
ParlaMint-HR-en_2008-04-25-0-meta.tsv,2008-04-25,3,24,3,0,0
ParlaMint-HR-en_2008-04-29-0-meta.tsv,2008-04-29,5,31,10,0,0
ParlaMint-HR-en_2008-04-30-0-meta.tsv,2008-04-30,4,39,11,0,0
ParlaMint-HR-en_2008-05-06-0-meta.tsv,2008-05-06,4,19,4,0,0
ParlaMint-HR-en_2008-05-07-0-meta.tsv,2008-05-07,3,29,6,0,0
