Session,Date,Left,Centre,Right
ParlaMint-HR-en_2005-03-16-0-meta.tsv,2005-03-16,14,0,23
ParlaMint-HR-en_2005-03-17-0-meta.tsv,2005-03-17,12,0,26
ParlaMint-HR-en_2005-03-18-0-meta.tsv,2005-03-18,20,0,29
ParlaMint-HR-en_2005-03-22-0-meta.tsv,2005-03-22,11,0,23
ParlaMint-HR-en_2005-03-23-0-meta.tsv,2005-03-23,14,0,13
ParlaMint-HR-en_2005-03-30-0-meta.tsv,2005-03-30,12,0,32
ParlaMint-HR-en_2005-03-31-0-meta.tsv,2005-03-31,23,0,32
ParlaMint-HR-en_2005-04-01-0-meta.tsv,2005-04-01,2,0,6
ParlaMint-HR-en_2005-04-06-0-meta.tsv,2005-04-06,16,0,35
ParlaMint-HR-en_2005-04-07-0-meta.tsv,2005-04-07,3,0,10
ParlaMint-HR-en_2005-04-13-0-meta.tsv,2005-04-13,0,0,0
ParlaMint-HR-en_2005-04-14-0-meta.tsv,2005-04-14,0,0,2
ParlaMint-HR-en_2005-05-18-0-meta.tsv,2005-05-18,21,0,39
ParlaMint-HR-en_2005-05-19-0-meta.tsv,2005-05-19,10,0,23
ParlaMint-HR-en_2005-05-20-0-meta.tsv,2005-05-20,14,0,23
ParlaMint-HR-en_2005-05-24-0-meta.tsv,2005-05-24,16,0,23
ParlaMint-HR-en_2005-05-25-0-meta.tsv,2005-05-25,3,0,11
ParlaMint-HR-en_2005-06-01-0-meta.tsv,2005-06-01,16,0,28
ParlaMint-HR-en_2005-06-02-0-meta.tsv,2005-06-02,8,0,26
ParlaMint-HR-en_2005-06-03-0-meta.tsv,2005-06-03,7,0,12
ParlaMint-HR-en_2005-06-08-0-meta.tsv,2005-06-08,19,1,23
ParlaMint-HR-en_2005-06-09-0-meta.tsv,2005-06-09,10,0,21
ParlaMint-HR-en_2005-06-10-0-meta.tsv,2005-06-10,16,0,17
ParlaMint-HR-en_2005-06-29-0-meta.tsv,2005-06-29,20,0,46
ParlaMint-HR-en_2005-06-30-0-meta.tsv,2005-06-30,18,0,24
ParlaMint-HR-en_2005-07-01-0-meta.tsv,2005-07-01,8,0,10
ParlaMint-HR-en_2005-07-06-0-meta.tsv,2005-07-06,18,1,25
ParlaMint-HR-en_2005-07-07-0-meta.tsv,2005-07-07,13,0,21
ParlaMint-HR-en_2005-07-08-0-meta.tsv,2005-07-08,10,0,12
ParlaMint-HR-en_2005-07-12-0-meta.tsv,2005-07-12,27,0,38
ParlaMint-HR-en_2005-07-13-0-meta.tsv,2005-07-13,17,0,30
ParlaMint-HR-en_2005-07-14-0-meta.tsv,2005-07-14,12,0,27
ParlaMint-HR-en_2005-07-15-0-meta.tsv,2005-07-15,18,0,24
ParlaMint-HR-en_2005-09-21-0-meta.tsv,2005-09-21,25,1,45
ParlaMint-HR-en_2005-09-22-0-meta.tsv,2005-09-22,16,0,21
ParlaMint-HR-en_2005-09-23-0-meta.tsv,2005-09-23,4,0,7
ParlaMint-HR-en_2005-09-28-0-meta.tsv,2005-09-28,13,1,23
ParlaMint-HR-en_2005-09-29-0-meta.tsv,2005-09-29,9,0,13
ParlaMint-HR-en_2005-09-30-0-meta.tsv,2005-09-30,9,0,15
ParlaMint-HR-en_2005-10-05-0-meta.tsv,2005-10-05,13,0,29
ParlaMint-HR-en_2005-10-06-0-meta.tsv,2005-10-06,18,0,31
ParlaMint-HR-en_2005-10-13-0-meta.tsv,2005-10-13,16,0,20
ParlaMint-HR-en_2005-10-14-0-meta.tsv,2005-10-14,12,0,17
ParlaMint-HR-en_2005-11-09-0-meta.tsv,2005-11-09,24,0,45
ParlaMint-HR-en_2005-11-10-0-meta.tsv,2005-11-10,14,0,26
ParlaMint-HR-en_2005-11-11-0-meta.tsv,2005-11-11,16,0,17
ParlaMint-HR-en_2005-11-15-0-meta.tsv,2005-11-15,18,0,29
ParlaMint-HR-en_2005-11-16-0-meta.tsv,2005-11-16,13,1,26
ParlaMint-HR-en_2005-11-17-0-meta.tsv,2005-11-17,16,0,33
ParlaMint-HR-en_2005-11-22-0-meta.tsv,2005-11-22,36,0,70
ParlaMint-HR-en_2005-11-23-0-meta.tsv,2005-11-23,3,0,3
ParlaMint-HR-en_2005-11-24-0-meta.tsv,2005-11-24,13,0,23
ParlaMint-HR-en_2005-11-25-0-meta.tsv,2005-11-25,9,0,18
ParlaMint-HR-en_2005-11-30-0-meta.tsv,2005-11-30,18,1,27
ParlaMint-HR-en_2005-12-01-0-meta.tsv,2005-12-01,7,1,15
ParlaMint-HR-en_2005-12-02-0-meta.tsv,2005-12-02,9,0,16
ParlaMint-HR-en_2005-12-06-0-meta.tsv,2005-12-06,19,0,29
ParlaMint-HR-en_2005-12-07-0-meta.tsv,2005-12-07,9,1,20
ParlaMint-HR-en_2005-12-08-0-meta.tsv,2005-12-08,17,1,27
ParlaMint-HR-en_2005-12-13-0-meta.tsv,2005-12-13,0,0,0
ParlaMint-HR-en_2005-12-14-0-meta.tsv,2005-12-14,8,0,15
ParlaMint-HR-en_2005-12-15-0-meta.tsv,2005-12-15,19,0,16
ParlaMint-HR-en_2006-01-25-0-meta.tsv,2006-01-25,22,1,46
ParlaMint-HR-en_2006-01-26-0-meta.tsv,2006-01-26,8,0,28
ParlaMint-HR-en_2006-01-27-0-meta.tsv,2006-01-27,24,1,33
ParlaMint-HR-en_2006-02-01-0-meta.tsv,2006-02-01,13,0,17
ParlaMint-HR-en_2006-02-02-0-meta.tsv,2006-02-02,18,0,16
ParlaMint-HR-en_2006-02-03-0-meta.tsv,2006-02-03,4,0,8
ParlaMint-HR-en_2006-02-08-0-meta.tsv,2006-02-08,12,0,30
ParlaMint-HR-en_2006-02-09-0-meta.tsv,2006-02-09,13,0,24
ParlaMint-HR-en_2006-02-10-0-meta.tsv,2006-02-10,2,0,7
ParlaMint-HR-en_2006-02-15-0-meta.tsv,2006-02-15,17,0,21
ParlaMint-HR-en_2006-02-16-0-meta.tsv,2006-02-16,11,0,10
ParlaMint-HR-en_2006-02-17-0-meta.tsv,2006-02-17,15,0,16
ParlaMint-HR-en_2006-03-01-0-meta.tsv,2006-03-01,21,0,46
ParlaMint-HR-en_2006-03-02-0-meta.tsv,2006-03-02,14,0,21
ParlaMint-HR-en_2006-03-03-0-meta.tsv,2006-03-03,16,1,33
ParlaMint-HR-en_2006-03-08-0-meta.tsv,2006-03-08,16,1,25
ParlaMint-HR-en_2006-03-09-0-meta.tsv,2006-03-09,6,0,16
ParlaMint-HR-en_2006-03-10-0-meta.tsv,2006-03-10,10,0,17
ParlaMint-HR-en_2006-03-15-0-meta.tsv,2006-03-15,15,1,28
ParlaMint-HR-en_2006-03-22-0-meta.tsv,2006-03-22,17,0,30
ParlaMint-HR-en_2006-03-23-0-meta.tsv,2006-03-23,18,0,29
ParlaMint-HR-en_2006-03-24-0-meta.tsv,2006-03-24,7,0,15
ParlaMint-HR-en_2006-03-29-0-meta.tsv,2006-03-29,23,0,37
ParlaMint-HR-en_2006-03-30-0-meta.tsv,2006-03-30,16,0,28
ParlaMint-HR-en_2006-03-31-0-meta.tsv,2006-03-31,7,0,10
ParlaMint-HR-en_2006-04-10-0-meta.tsv,2006-04-10,27,0,20
ParlaMint-HR-en_2006-04-11-0-meta.tsv,2006-04-11,19,0,22
ParlaMint-HR-en_2006-04-12-0-meta.tsv,2006-04-12,0,0,1
ParlaMint-HR-en_2006-05-10-0-meta.tsv,2006-05-10,19,0,46
ParlaMint-HR-en_2006-05-11-0-meta.tsv,2006-05-11,18,1,17
ParlaMint-HR-en_2006-05-12-0-meta.tsv,2006-05-12,8,0,17
ParlaMint-HR-en_2006-05-17-0-meta.tsv,2006-05-17,17,0,30
ParlaMint-HR-en_2006-05-18-0-meta.tsv,2006-05-18,19,1,25
ParlaMint-HR-en_2006-05-24-0-meta.tsv,2006-05-24,5,0,15
ParlaMint-HR-en_2006-05-25-0-meta.tsv,2006-05-25,18,0,29
ParlaMint-HR-en_2006-05-26-0-meta.tsv,2006-05-26,11,0,16
ParlaMint-HR-en_2006-05-31-0-meta.tsv,2006-05-31,8,0,16
ParlaMint-HR-en_2006-06-01-0-meta.tsv,2006-06-01,13,0,20
ParlaMint-HR-en_2006-06-02-0-meta.tsv,2006-06-02,8,0,12
ParlaMint-HR-en_2006-06-06-0-meta.tsv,2006-06-06,24,0,32
ParlaMint-HR-en_2006-06-07-0-meta.tsv,2006-06-07,6,0,12
ParlaMint-HR-en_2006-06-08-0-meta.tsv,2006-06-08,13,0,20
ParlaMint-HR-en_2006-06-09-0-meta.tsv,2006-06-09,9,0,17
ParlaMint-HR-en_2006-06-27-0-meta.tsv,2006-06-27,27,0,42
ParlaMint-HR-en_2006-06-28-0-meta.tsv,2006-06-28,14,1,27
ParlaMint-HR-en_2006-06-29-0-meta.tsv,2006-06-29,13,0,27
ParlaMint-HR-en_2006-06-30-0-meta.tsv,2006-06-30,6,0,11
ParlaMint-HR-en_2006-07-04-0-meta.tsv,2006-07-04,17,0,22
ParlaMint-HR-en_2006-07-05-0-meta.tsv,2006-07-05,19,1,40
ParlaMint-HR-en_2006-07-06-0-meta.tsv,2006-07-06,9,0,26
ParlaMint-HR-en_2006-07-07-0-meta.tsv,2006-07-07,20,0,25
ParlaMint-HR-en_2006-07-11-0-meta.tsv,2006-07-11,24,0,35
ParlaMint-HR-en_2006-07-12-0-meta.tsv,2006-07-12,14,0,19
ParlaMint-HR-en_2006-07-13-0-meta.tsv,2006-07-13,4,0,3
ParlaMint-HR-en_2006-09-27-0-meta.tsv,2006-09-27,21,1,42
ParlaMint-HR-en_2006-09-28-0-meta.tsv,2006-09-28,11,0,31
ParlaMint-HR-en_2006-09-29-0-meta.tsv,2006-09-29,11,0,19
ParlaMint-HR-en_2006-10-04-0-meta.tsv,2006-10-04,15,1,29
ParlaMint-HR-en_2006-10-05-0-meta.tsv,2006-10-05,13,1,22
ParlaMint-HR-en_2006-10-11-0-meta.tsv,2006-10-11,22,1,33
ParlaMint-HR-en_2006-10-12-0-meta.tsv,2006-10-12,10,0,19
ParlaMint-HR-en_2006-10-13-0-meta.tsv,2006-10-13,6,0,15
ParlaMint-HR-en_2006-10-18-0-meta.tsv,2006-10-18,16,1,18
ParlaMint-HR-en_2006-10-19-0-meta.tsv,2006-10-19,16,0,29
ParlaMint-HR-en_2006-10-20-0-meta.tsv,2006-10-20,12,0,11
ParlaMint-HR-en_2006-11-15-0-meta.tsv,2006-11-15,21,0,46
ParlaMint-HR-en_2006-11-16-0-meta.tsv,2006-11-16,15,0,25
ParlaMint-HR-en_2006-11-17-0-meta.tsv,2006-11-17,12,0,21
ParlaMint-HR-en_2006-11-22-0-meta.tsv,2006-11-22,33,1,43
ParlaMint-HR-en_2006-11-23-0-meta.tsv,2006-11-23,18,0,30
ParlaMint-HR-en_2006-11-24-0-meta.tsv,2006-11-24,8,0,23
ParlaMint-HR-en_2006-11-29-0-meta.tsv,2006-11-29,12,0,20
ParlaMint-HR-en_2006-11-30-0-meta.tsv,2006-11-30,10,0,28
ParlaMint-HR-en_2006-12-01-0-meta.tsv,2006-12-01,0,0,2
ParlaMint-HR-en_2006-12-06-0-meta.tsv,2006-12-06,14,0,26
ParlaMint-HR-en_2006-12-07-0-meta.tsv,2006-12-07,14,1,22
ParlaMint-HR-en_2006-12-08-0-meta.tsv,2006-12-08,9,0,12
ParlaMint-HR-en_2006-12-13-0-meta.tsv,2006-12-13,10,0,27
ParlaMint-HR-en_2006-12-14-0-meta.tsv,2006-12-14,11,0,16
ParlaMint-HR-en_2006-12-15-0-meta.tsv,2006-12-15,15,0,22
ParlaMint-HR-en_2007-01-24-0-meta.tsv,2007-01-24,21,1,41
ParlaMint-HR-en_2007-01-25-0-meta.tsv,2007-01-25,13,0,19
ParlaMint-HR-en_2007-01-26-0-meta.tsv,2007-01-26,10,0,14
ParlaMint-HR-en_2007-01-31-0-meta.tsv,2007-01-31,11,0,14
ParlaMint-HR-en_2007-02-01-0-meta.tsv,2007-02-01,14,1,17
ParlaMint-HR-en_2007-02-02-0-meta.tsv,2007-02-02,9,0,19
ParlaMint-HR-en_2007-02-07-0-meta.tsv,2007-02-07,15,1,27
ParlaMint-HR-en_2007-02-08-0-meta.tsv,2007-02-08,12,0,24
ParlaMint-HR-en_2007-02-09-0-meta.tsv,2007-02-09,9,1,6
ParlaMint-HR-en_2007-02-14-0-meta.tsv,2007-02-14,15,0,26
ParlaMint-HR-en_2007-02-15-0-meta.tsv,2007-02-15,18,1,20
ParlaMint-HR-en_2007-02-16-0-meta.tsv,2007-02-16,11,0,16
ParlaMint-HR-en_2007-02-22-0-meta.tsv,2007-02-22,20,0,35
ParlaMint-HR-en_2007-03-21-0-meta.tsv,2007-03-21,20,0,43
ParlaMint-HR-en_2007-03-22-0-meta.tsv,2007-03-22,10,0,23
ParlaMint-HR-en_2007-03-23-0-meta.tsv,2007-03-23,4,0,15
ParlaMint-HR-en_2007-03-28-0-meta.tsv,2007-03-28,8,1,22
ParlaMint-HR-en_2007-03-29-0-meta.tsv,2007-03-29,16,0,21
ParlaMint-HR-en_2007-03-30-0-meta.tsv,2007-03-30,11,0,16
ParlaMint-HR-en_2007-04-18-0-meta.tsv,2007-04-18,8,0,23
ParlaMint-HR-en_2007-04-19-0-meta.tsv,2007-04-19,13,0,19
ParlaMint-HR-en_2007-04-20-0-meta.tsv,2007-04-20,11,0,17
ParlaMint-HR-en_2007-04-25-0-meta.tsv,2007-04-25,14,0,25
ParlaMint-HR-en_2007-04-26-0-meta.tsv,2007-04-26,14,0,20
ParlaMint-HR-en_2007-04-27-0-meta.tsv,2007-04-27,5,0,11
ParlaMint-HR-en_2007-05-16-0-meta.tsv,2007-05-16,15,1,22
ParlaMint-HR-en_2007-05-17-0-meta.tsv,2007-05-17,15,1,23
ParlaMint-HR-en_2007-05-18-0-meta.tsv,2007-05-18,6,0,12
ParlaMint-HR-en_2007-05-23-0-meta.tsv,2007-05-23,9,0,20
ParlaMint-HR-en_2007-05-24-0-meta.tsv,2007-05-24,9,0,26
ParlaMint-HR-en_2007-05-25-0-meta.tsv,2007-05-25,4,0,14
ParlaMint-HR-en_2007-05-30-0-meta.tsv,2007-05-30,14,0,25
ParlaMint-HR-en_2007-05-31-0-meta.tsv,2007-05-31,11,0,23
ParlaMint-HR-en_2007-06-01-0-meta.tsv,2007-06-01,1,0,4
ParlaMint-HR-en_2007-06-13-0-meta.tsv,2007-06-13,22,0,45
ParlaMint-HR-en_2007-06-14-0-meta.tsv,2007-06-14,7,0,14
ParlaMint-HR-en_2007-06-15-0-meta.tsv,2007-06-15,7,0,16
ParlaMint-HR-en_2007-06-19-0-meta.tsv,2007-06-19,8,0,27
ParlaMint-HR-en_2007-06-20-0-meta.tsv,2007-06-20,8,0,21
ParlaMint-HR-en_2007-06-21-0-meta.tsv,2007-06-21,5,0,22
ParlaMint-HR-en_2007-06-27-0-meta.tsv,2007-06-27,10,0,26
ParlaMint-HR-en_2007-06-28-0-meta.tsv,2007-06-28,27,0,45
ParlaMint-HR-en_2007-06-29-0-meta.tsv,2007-06-29,8,0,9
ParlaMint-HR-en_2007-07-04-0-meta.tsv,2007-07-04,14,0,22
ParlaMint-HR-en_2007-07-05-0-meta.tsv,2007-07-05,19,0,35
ParlaMint-HR-en_2007-07-06-0-meta.tsv,2007-07-06,7,0,11
ParlaMint-HR-en_2007-07-11-0-meta.tsv,2007-07-11,16,1,27
ParlaMint-HR-en_2007-07-12-0-meta.tsv,2007-07-12,21,0,29
ParlaMint-HR-en_2007-09-26-0-meta.tsv,2007-09-26,17,0,42
ParlaMint-HR-en_2007-09-27-0-meta.tsv,2007-09-27,16,0,31
ParlaMint-HR-en_2007-09-28-0-meta.tsv,2007-09-28,3,0,6
ParlaMint-HR-en_2007-10-03-0-meta.tsv,2007-10-03,8,0,22
ParlaMint-HR-en_2007-10-04-0-meta.tsv,2007-10-04,17,0,31
ParlaMint-HR-en_2007-10-05-0-meta.tsv,2007-10-05,3,0,4
ParlaMint-HR-en_2007-10-10-0-meta.tsv,2007-10-10,10,0,20
ParlaMint-HR-en_2007-10-11-0-meta.tsv,2007-10-11,13,0,26
ParlaMint-HR-en_2007-10-12-0-meta.tsv,2007-10-12,8,0,8
ParlaMint-HR-en_2008-01-11-0-meta.tsv,2008-01-11,7,0,8
ParlaMint-HR-en_2008-01-11-1-meta.tsv,2008-01-11,12,0,4
ParlaMint-HR-en_2008-01-12-0-meta.tsv,2008-01-12,38,0,32
ParlaMint-HR-en_2008-02-20-0-meta.tsv,2008-02-20,25,0,42
ParlaMint-HR-en_2008-02-21-0-meta.tsv,2008-02-21,12,0,27
ParlaMint-HR-en_2008-02-22-0-meta.tsv,2008-02-22,6,0,11
ParlaMint-HR-en_2008-02-27-0-meta.tsv,2008-02-27,58,0,48
ParlaMint-HR-en_2008-02-28-0-meta.tsv,2008-02-28,20,0,25
ParlaMint-HR-en_2008-02-29-0-meta.tsv,2008-02-29,9,0,17
ParlaMint-HR-en_2008-03-06-0-meta.tsv,2008-03-06,12,0,23
ParlaMint-HR-en_2008-03-07-0-meta.tsv,2008-03-07,16,0,18
ParlaMint-HR-en_2008-03-12-0-meta.tsv,2008-03-12,36,0,35
ParlaMint-HR-en_2008-03-13-0-meta.tsv,2008-03-13,19,0,26
ParlaMint-HR-en_2008-03-14-0-meta.tsv,2008-03-14,16,0,27
ParlaMint-HR-en_2008-03-26-0-meta.tsv,2008-03-26,21,0,26
ParlaMint-HR-en_2008-03-27-0-meta.tsv,2008-03-27,18,0,25
ParlaMint-HR-en_2008-03-28-0-meta.tsv,2008-03-28,5,0,12
ParlaMint-HR-en_2008-04-23-0-meta.tsv,2008-04-23,27,0,47
ParlaMint-HR-en_2008-04-24-0-meta.tsv,2008-04-24,23,0,19
ParlaMint-HR-en_2008-04-25-0-meta.tsv,2008-04-25,11,0,17
ParlaMint-HR-en_2008-04-29-0-meta.tsv,2008-04-29,9,0,34
ParlaMint-HR-en_2008-04-30-0-meta.tsv,2008-04-30,23,0,28
ParlaMint-HR-en_2008-05-06-0-meta.tsv,2008-05-06,13,0,12
ParlaMint-HR-en_2008-05-07-0-meta.tsv,2008-05-07,13,0,23
ParlaMint-HR-en_2008-05-08-0-meta.tsv,2008-05-08,19,0,23
ParlaMint-HR-en_2008-05-09-0-meta.tsv,2008-05-09,8,0,11
ParlaMint-HR-en_2008-05-13-0-meta.tsv,2008-05-13,16,0,29
ParlaMint-HR-en_2008-05-14-0-meta.tsv,2008-05-14,16,0,24
ParlaMint-HR-en_2008-05-15-0-meta.tsv,2008-05-15,18,0,25
ParlaMint-HR-en_2008-05-16-0-meta.tsv,2008-05-16,15,0,20
ParlaMint-HR-en_2008-05-20-0-meta.tsv,2008-05-20,15,0,22
ParlaMint-HR-en_2008-05-21-0-meta.tsv,2008-05-21,18,0,17
ParlaMint-HR-en_2008-05-27-0-meta.tsv,2008-05-27,22,0,30
ParlaMint-HR-en_2008-05-28-0-meta.tsv,2008-05-28,10,0,13
ParlaMint-HR-en_2008-05-29-0-meta.tsv,2008-05-29,21,0,29
ParlaMint-HR-en_2008-06-17-0-meta.tsv,2008-06-17,34,0,43
ParlaMint-HR-en_2008-06-18-0-meta.tsv,2008-06-18,17,0,25
ParlaMint-HR-en_2008-06-19-0-meta.tsv,2008-06-19,17,0,21
ParlaMint-HR-en_2008-06-20-0-meta.tsv,2008-06-20,4,0,15
ParlaMint-HR-en_2008-06-23-0-meta.tsv,2008-06-23,16,0,25
ParlaMint-HR-en_2008-06-24-0-meta.tsv,2008-06-24,11,0,20
ParlaMint-HR-en_2008-07-02-0-meta.tsv,2008-07-02,8,0,16
ParlaMint-HR-en_2008-07-03-0-meta.tsv,2008-07-03,27,0,25
ParlaMint-HR-en_2008-07-04-0-meta.tsv,2008-07-04,8,0,18
ParlaMint-HR-en_2008-07-08-0-meta.tsv,2008-07-08,17,0,31
ParlaMint-HR-en_2008-07-09-0-meta.tsv,2008-07-09,18,0,30
ParlaMint-HR-en_2008-07-10-0-meta.tsv,2008-07-10,20,0,23
ParlaMint-HR-en_2008-07-11-0-meta.tsv,2008-07-11,20,0,14
ParlaMint-HR-en_2008-07-14-0-meta.tsv,2008-07-14,24,0,27
ParlaMint-HR-en_2008-07-15-0-meta.tsv,2008-07-15,0,0,2
ParlaMint-HR-en_2008-09-17-0-meta.tsv,2008-09-17,27,0,45
ParlaMint-HR-en_2008-09-18-0-meta.tsv,2008-09-18,24,0,22
ParlaMint-HR-en_2008-09-19-0-meta.tsv,2008-09-19,15,0,18
ParlaMint-HR-en_2008-09-24-0-meta.tsv,2008-09-24,9,0,25
ParlaMint-HR-en_2008-09-25-0-meta.tsv,2008-09-25,16,0,25
