Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u1	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u2	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u3	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u4	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ErikRonnes	Ronnes, Erik	M	1967	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u5	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u6	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u7	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u8	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	notMP	Minister	D66	Democraten 66	Coalition	Centre	StientjevanVeldhoven	van Veldhoven, Stientje	F	1973	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u9	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u10	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-18-tweedekamer-9	ParlaMint-NL_2019-12-18-tweedekamer-9.u11	Report of the meeting of the Dutch Lower House, Meeting 38, Session 9 (2019-12-18)	2019-12-18	Lower house	Meeting of the 29th Tweede Kamer	Session 9	Meeting 38	Sitting 2019-12-18	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
