Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u1	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u2	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MartijnvanHelvert	van Helvert, Martijn	M	1978	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u3	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u4	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u5	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u6	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u7	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AndréBosman	Bosman, André	M	1965	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u8	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u9	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	BarbaraVisser	Visser, Barbara	F	1977	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u10	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	IsabelleDiks	Diks, Isabelle	F	1965	
ParlaMint-NL-en_2019-09-11-tweedekamer-10	ParlaMint-NL_2019-09-11-tweedekamer-10.u11	Report of the meeting of the Dutch Lower House, Meeting 107, Session 10 (2019-09-11)	2019-09-11	Lower house	Meeting of the 29th Tweede Kamer	Session 10	Meeting 107	Sitting 2019-09-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
