Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u1	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u2	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u3	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u4	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u5	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	NielsvandenBerge	van den Berge, Niels	M	1984	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u6	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u7	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	KeesvanderStaaij	van der Staaij, Kees	M	1968	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u8	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	TobiasvanGent	van Gent, Tobias	M	1967	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u9	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u10	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u11	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u12	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u13	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u14	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u15	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u16	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u17	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-16	ParlaMint-NL_2019-12-11-tweedekamer-16.u18	Report of the meeting of the Dutch Lower House, Meeting 35, Session 16 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 16	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
