Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u1	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u2	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u3	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u4	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	PieterOmtzigt	Omtzigt, Pieter	M	1974	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u5	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u6	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	WopkeHoekstra	Hoekstra, Wopke	M	1975	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u7	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u8	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u9	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	WopkeHoekstra	Hoekstra, Wopke	M	1975	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u10	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	RenskeLeijten	Leijten, Renske	F	1979	
ParlaMint-NL-en_2019-06-11-tweedekamer-29	ParlaMint-NL_2019-06-11-tweedekamer-29.u11	Report of the meeting of the Dutch Lower House, Meeting 91, Session 29 (2019-06-11)	2019-06-11	Lower house	Meeting of the 29th Tweede Kamer	Session 29	Meeting 91	Sitting 2019-06-11	-	Reference	English	Regular	notMP	Minister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	WopkeHoekstra	Hoekstra, Wopke	M	1975	
