Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u1	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u2	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GidiMarkuszower	Markuszower, Gidi	M	1977	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u3	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u4	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GidiMarkuszower	Markuszower, Gidi	M	1977	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u5	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u6	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	GidiMarkuszower	Markuszower, Gidi	M	1977	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u7	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u8	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	LiliannePloumen	Ploumen, Lilianne	F	1962	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u9	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u10	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	MadeleinevanToorenburg	van Toorenburg, Madeleine	F	1968	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u11	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u12	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	JeroenvanWijngaarden	van Wijngaarden, Jeroen	M	1978	
ParlaMint-NL-en_2019-04-23-tweedekamer-3	ParlaMint-NL_2019-04-23-tweedekamer-3.u13	Report of the meeting of the Dutch Lower House, Meeting 78, Session 3 (2019-04-23)	2019-04-23	Lower house	Meeting of the 29th Tweede Kamer	Session 3	Meeting 78	Sitting 2019-04-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
