Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u1	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u2	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MichielvanNispen	van Nispen, Michiel	M	1982	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u3	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MichielvanNispen	van Nispen, Michiel	M	1982	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u4	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	MichielvanNispen	van Nispen, Michiel	M	1982	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u5	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u6	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	NielsvandenBerge	van den Berge, Niels	M	1984	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u7	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	NielsvandenBerge	van den Berge, Niels	M	1984	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u8	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u9	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u10	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u11	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u12	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u13	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u14	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u15	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u16	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u17	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	Coalition	Centre to centre-right	ChrisvanDam	van Dam, Chris	M	1963	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u18	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u19	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u20	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SanderDekker	Dekker, Sander	M	1975	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u21	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2019-12-11-tweedekamer-14	ParlaMint-NL_2019-12-11-tweedekamer-14.u22	Report of the meeting of the Dutch Lower House, Meeting 35, Session 14 (2019-12-11)	2019-12-11	Lower house	Meeting of the 29th Tweede Kamer	Session 14	Meeting 35	Sitting 2019-12-11	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
